sim_gen inv_id freq freq_p1 freq_p2 num_qtns mean_qtnSelCoef sd_qtnSelCoef mean_qtnDom sd_qtnDom inv_FST 
22400 18733527 0.02475 0.0195 0.03 47 -0.000350975 0.00178547 0 0 0
22400 18294083 0.132 0.107 0.157 5 -0.000654937 0.00373843 0 0 0.00545489
22400 18323625 0.00775 0.0115 0.004 74 0.000149148 0.00207849 0 0 0
22400 18626685 0.08 0.072 0.088 29 -0.000100987 0.00163384 0 0 0.000869565
22400 18763019 0.04025 0.026 0.0545 39 -0.000741659 0.00206448 0 0 0
22400 18629206 0.0045 0.0055 0.0035 14 0.00029217 0.00198693 0 0 0
22400 18777315 0.00225 0.0005 0.004 82 -0.000550023 0.00214977 0 0 0
22400 18583552 0.09825 0.1435 0.053 44 0.0010381 0.00206572 0 0 0.023111
22400 18833233 0.00325 0 0.0065 90 -0.000362566 0.00197576 0 0 0
22400 18820549 0.00725 0.0055 0.009 2 0.000764531 0.00333899 0 0 0
22400 18845983 0.00075 0.001 0.0005 65 -0.000370748 0.00221947 0 0 0
22400 18850101 0.00075 0 0.0015 54 -9.98451e-05 0.00162379 0 0 0
22400 18850946 0.00025 0 0.0005 94 -6.38534e-05 0.00202981 0 0 0
22400 18852609 0.0005 0.001 0 56 -0.00011552 0.00177028 0 0 0
22400 18854331 0.00025 0.0005 0 38 4.25218e-05 0.00189827 0 0 0
22400 18854332 0.00025 0 0.0005 57 0.000312914 0.00199369 0 0 0
22600 10809983 0.45575 0.554 0.3575 107 6.61178e-05 0.00212166 0 0 0.0389171
22600 16707138 0.5235 0.5625 0.4845 72 0.000245857 0.0017268 0 0 0.00609747
22600 16530040 0.679 0.669 0.689 216 -7.57764e-05 0.00189938 0 0 0.000458802
22600 18328623 0.07275 0.0625 0.083 118 -0.00013987 0.00198664 0 0 0.00155746
22600 16165372 0.60925 0.5645 0.654 107 -0.000110341 0.00219133 0 0 0.00841185
22600 7716956 0.49025 0.6645 0.316 144 0.000399056 0.00185193 0 0 0.121498
22600 17298339 0.253 0.3155 0.1905 115 1.80955e-05 0.00203344 0 0 0.020669
22600 12009465 0.50175 0.3 0.7035 108 -0.000323893 0.00226203 0 0 0.162814
22600 9412370 0.50575 0.7095 0.302 177 0.000663576 0.00191072 0 0 0.166078
22600 13327410 0.30075 0.308 0.2935 31 -0.000727782 0.00181779 0 0 0.000249941
22600 9105364 0.50975 0.3355 0.684 161 -0.000478606 0.00190036 0 0 0.121498
22600 11063206 0.4415 0.3495 0.5335 97 -0.000382503 0.00195821 0 0 0.0343259
22600 7356155 0.665 0.6975 0.6325 25 0.000607715 0.00173361 0 0 0.00474133
22600 6795822 0.51575 0.691 0.3405 207 0.000197128 0.00194448 0 0 0.122972
22600 4549343 0.48675 0.678 0.2955 214 0.000226791 0.00196982 0 0 0.146409
22600 18968454 0.00325 0.003 0.0035 55 -1.70956e-05 0.00184282 0 0 0
22600 15002545 0.335 0.3025 0.3675 123 -0.000319482 0.00208138 0 0 0.00474133
22600 16142588 0.4865 0.678 0.295 83 0.000147333 0.00209991 0 0 0.146796
22600 18548987 0.14875 0.1365 0.161 34 -0.000321019 0.00175586 0 0 0.00118511
22600 19015461 0.00675 0.009 0.0045 43 0.000175032 0.00204114 0 0 0
22600 18294083 0.05875 0.0485 0.069 4 -0.00170127 0.00336685 0 0 0.00189992
22600 18904934 0.05 0.048 0.052 39 -3.78638e-05 0.00239461 0 0 0
22600 18626685 0.08875 0.1 0.0775 32 -0.000241488 0.00188342 0 0 0.00156495
22600 18763019 0.089 0.062 0.116 41 -0.000578093 0.00239038 0 0 0.00899123
22600 18820549 0.0005 0.0005 0.0005 2 0.000764531 0.00333899 0 0 0
22600 18895714 0.0115 0.014 0.009 6 0.000299835 0.00219179 0 0 0
22600 18583552 0.08375 0.1235 0.044 41 0.00112829 0.00210612 0 0 0.0205909
22600 18992053 0.00875 0.0055 0.012 97 1.9496e-05 0.00194302 0 0 0
22600 18944234 0.019 0.016 0.022 83 -0.00012596 0.00207309 0 0 0
22600 18956013 0.004 0.0015 0.0065 110 0.000108942 0.00217565 0 0 0
22600 18922510 0.01275 0.0185 0.007 73 -6.0079e-05 0.0022815 0 0 0
22600 18931652 0.005 0.007 0.003 48 0.000189035 0.00218165 0 0 0
22600 19019731 0.00025 0.0005 0 90 -0.000131774 0.0020511 0 0 0
22600 19021418 0.0005 0.001 0 63 -0.000884385 0.00191349 0 0 0
22600 19021420 0.0005 0.0005 0.0005 79 0.000326943 0.00211385 0 0 0
22600 19022239 0.00025 0.0005 0 40 0.00062103 0.00235453 0 0 0
22800 10809983 0.34025 0.428 0.2525 94 0.000131356 0.00212805 0 0 0.0343018
22800 16707138 0.77125 0.782 0.7605 85 6.30843e-05 0.00183644 0 0 0.000655029
22800 16530040 0.8165 0.793 0.84 211 3.52231e-05 0.00190145 0 0 0.0036859
22800 19186440 0.001 0.001 0.001 41 -0.000873787 0.00202209 0 0 0
22800 16165372 0.4625 0.4215 0.5035 114 -0.000138756 0.00210877 0 0 0.00676204
22800 7716956 0.52 0.706 0.334 151 0.000367514 0.00186674 0 0 0.138606
22800 17298339 0.25925 0.27 0.2485 116 0.000191306 0.00203398 0 0 0.000601764
22800 12009465 0.49675 0.279 0.7145 127 -0.000182561 0.00194574 0 0 0.189668
22800 9412370 0.50825 0.7295 0.287 174 0.000619649 0.0020218 0 0 0.19586
22800 13327410 0.1925 0.2265 0.1585 29 -0.000436037 0.00175198 0 0 0.00743677
22800 9105364 0.48 0.294 0.666 156 -0.000386299 0.00191799 0 0 0.138606
22800 11063206 0.2835 0.187 0.38 82 -0.00028064 0.00203635 0 0 0.0458443
22800 7356155 0.724 0.7785 0.6695 31 0.000433972 0.00201949 0 0 0.0148643
22800 6795822 0.52075 0.6725 0.369 204 0.000304946 0.00195367 0 0 0.0922712
22800 4549343 0.4925 0.692 0.293 212 0.000290922 0.00193384 0 0 0.159237
22800 19151935 0.02225 0.0215 0.023 76 -0.000112293 0.00202908 0 0 0
22800 15002545 0.276 0.2215 0.3305 114 -0.000270434 0.00214308 0 0 0.0148643
22800 16142588 0.48775 0.6875 0.288 75 6.87955e-05 0.00205197 0 0 0.159696
22800 18548987 0.145 0.1545 0.1355 33 -0.000418839 0.00169808 0 0 0.000727969
22800 19156111 0.007 0.004 0.01 0 0 0 0 0 0
22800 18294083 0.00525 0.0035 0.007 4 -0.00170127 0.00336685 0 0 0
22800 18904934 0.08425 0.108 0.0605 43 -5.33906e-05 0.00235689 0 0 0.00731106
22800 18626685 0.04225 0.051 0.0335 27 -0.00021232 0.00167715 0 0 0
22800 18763019 0.173 0.1085 0.2375 45 -0.000600165 0.00199711 0 0 0.0290782
22800 19156110 0.00975 0.0025 0.017 17 -0.000341588 0.00206976 0 0 0
22800 18931652 0.0255 0.033 0.018 50 8.02391e-05 0.00222956 0 0 0
22800 18583552 0.273 0.4045 0.1415 54 0.000645358 0.00227623 0 0 0.0871273
22800 19172932 0.00425 0.004 0.0045 65 0.000111606 0.00218762 0 0 0
22800 19151164 0.001 0.0005 0.0015 22 -0.000305282 0.0019728 0 0 0
22800 19119254 0.02575 0.02 0.0315 65 0.000267407 0.00199201 0 0 0
22800 19179643 0.00125 0.001 0.0015 50 -0.000752668 0.00172194 0 0 0
22800 19179641 0.0005 0.0005 0.0005 65 0.000339596 0.00204334 0 0 0
22800 19185638 0.0005 0 0.001 13 0.000262821 0.00183673 0 0 0
22800 19188889 0.0005 0.0005 0.0005 90 -0.000338623 0.00206528 0 0 0
22800 19189676 0.0005 0.001 0 93 0.000174536 0.00203703 0 0 0
22800 19188887 0.0015 0.001 0.002 23 -0.000447997 0.0021652 0 0 0
22800 19190498 0.00025 0.0005 0 0 0 0 0 0 0
22800 19190499 0.00025 0.0005 0 48 0.000133444 0.00195877 0 0 0
22800 19190500 0.00025 0 0.0005 45 0.000398862 0.0020019 0 0 0
23000 10809983 0.43925 0.536 0.3425 113 0.000275947 0.00206526 0 0 0.0380033
23000 16707138 0.93725 0.9645 0.91 89 0.000113805 0.00182034 0 0 0.0126259
23000 16530040 0.8075 0.7915 0.8235 251 4.71687e-05 0.00175641 0 0 0.0016469
23000 19191371 0.016 0.013 0.019 99 4.12111e-05 0.00207721 0 0 0
23000 16165372 0.51125 0.491 0.5315 113 -0.000111842 0.00219713 0 0 0.00164108
23000 7716956 0.513 0.7275 0.2985 142 0.000472599 0.00184612 0 0 0.184165
23000 17298339 0.2615 0.273 0.25 120 8.49642e-05 0.00191634 0 0 0.000684815
23000 12009465 0.4915 0.2605 0.7225 119 -0.000202856 0.00207944 0 0 0.213506
23000 9412370 0.5015 0.7405 0.2625 175 0.000544727 0.00206777 0 0 0.228486
23000 13327410 0.08675 0.09 0.0835 29 -0.000398363 0.00167025 0 0 0.000133324
23000 9105364 0.487 0.2725 0.7015 149 -0.000459672 0.00204783 0 0 0.184165
23000 11063206 0.4345 0.3205 0.5485 99 -7.4534e-05 0.001984 0 0 0.0528917
23000 7356155 0.8585 0.879 0.838 28 0.000808722 0.002055 0 0 0.00345948
23000 6795822 0.53025 0.693 0.3675 186 0.000215616 0.00187927 0 0 0.106339
23000 4549343 0.49925 0.708 0.2905 217 0.000408817 0.00189933 0 0 0.174307
23000 19352698 0.00225 0.004 0.0005 59 -0.000205817 0.001564 0 0 0
23000 15002545 0.1415 0.121 0.162 94 -0.000244473 0.00222121 0 0 0.00345948
23000 16142588 0.47475 0.6765 0.273 75 0.000305418 0.00203891 0 0 0.163229
23000 18548987 0.06525 0.0565 0.074 33 -0.000222255 0.00222438 0 0 0.00125528
23000 19263925 0.06525 0.0835 0.047 114 -6.82186e-05 0.00200548 0 0 0.00546072
23000 18294083 0.02575 0.015 0.0365 5 -0.00117354 0.00314552 0 0 0
23000 18904934 0.1575 0.157 0.158 42 0.000151249 0.00242883 0 0 1.88404e-06
23000 18626685 0.04925 0.036 0.0625 28 0.000253854 0.00204497 0 0 0
23000 18763019 0.0715 0.032 0.111 41 -0.000872697 0.0020374 0 0 0.0235021
23000 19156110 0.01925 0.029 0.0095 19 -0.000290891 0.00196088 0 0 0
23000 19330928 0.009 0.0055 0.0125 125 0.000136661 0.00197144 0 0 0
23000 18583552 0.50825 0.739 0.2775 68 0.0004098 0.00217269 0 0 0.21304
23000 19172932 0.00025 0.0005 0 65 0.000111606 0.00218762 0 0 0
23000 19307055 0.005 0.007 0.003 68 -3.13431e-05 0.00200121 0 0 0
23000 19119254 0.0515 0.047 0.056 64 0.000220503 0.00196166 0 0 0.000414553
23000 19319744 0.002 0.001 0.003 82 -0.000418932 0.00215265 0 0 0
23000 19340893 0.00225 0 0.0045 50 0.000190158 0.00207992 0 0 0
23000 19227808 0.01875 0.01 0.0275 34 -0.000498821 0.00197427 0 0 0
23000 19353577 0.00025 0 0.0005 72 -6.40465e-05 0.00219933 0 0 0
23000 19333363 0.00975 0.003 0.0165 90 -0.000439926 0.00211598 0 0 0
23000 19298768 0.001 0.0015 0.0005 19 0.000196854 0.00210282 0 0 0
23000 19339260 0.001 0.001 0.001 28 -7.17995e-05 0.001916 0 0 0
23000 19349301 0.00025 0.0005 0 11 -0.00100355 0.00208859 0 0 0
23000 19356140 0.0005 0.001 0 5 7.10365e-05 0.0029645 0 0 0
23000 19358626 0.00025 0.0005 0 66 -0.000172859 0.00195429 0 0 0
23000 19358627 0.00025 0 0.0005 99 0.000267907 0.00208038 0 0 0
23200 10809983 0.46975 0.5585 0.381 120 0.000134739 0.00207347 0 0 0.031622
23200 19505407 0.0035 0.0045 0.0025 65 -0.000191837 0.00225111 0 0 0
23200 16530040 0.92675 0.9175 0.936 261 0.000217228 0.00189585 0 0 0.00126041
23200 19428931 0.0395 0.0375 0.0415 21 -0.000103976 0.0025086 0 0 0
23200 16165372 0.39225 0.331 0.4535 99 1.67535e-05 0.0020807 0 0 0.0157371
23200 7716956 0.4975 0.705 0.29 153 0.000421484 0.00182056 0 0 0.172229
23200 17298339 0.09025 0.115 0.0655 104 0.000211961 0.00210375 0 0 0.00746073
23200 12009465 0.5055 0.282 0.729 116 -0.000315633 0.00203484 0 0 0.199833
23200 9412370 0.49325 0.718 0.2685 176 0.000588536 0.00193153 0 0 0.202087
23200 13327410 0.102 0.07 0.134 32 -0.00018997 0.00180419 0 0 0.0111795
23200 9105364 0.5025 0.295 0.71 153 -0.000428751 0.00205338 0 0 0.172229
23200 11063206 0.40425 0.298 0.5105 99 -0.000245337 0.00202784 0 0 0.0468753
23200 7356155 0.80175 0.8455 0.758 39 0.000336034 0.00191939 0 0 0.0120421
23200 6795822 0.52575 0.6865 0.365 200 0.000335131 0.00195824 0 0 0.103637
23200 4549343 0.50125 0.709 0.2935 214 0.000250538 0.00187332 0 0 0.172641
23200 19487752 0.0025 0.0025 0.0025 49 -0.000263095 0.00194895 0 0 0
23200 15002545 0.19825 0.1545 0.242 101 -0.000171209 0.00214086 0 0 0.0120421
23200 16142588 0.4895 0.6925 0.2865 79 0.000117492 0.00195425 0 0 0.164909
23200 18548987 0.20375 0.2055 0.202 37 -0.000392214 0.00175245 0 0 1.88768e-05
23200 19497824 0.01225 0.019 0.0055 92 -0.000289778 0.00194791 0 0 0
23200 18294083 0.1125 0.1115 0.1135 7 -0.00160849 0.00272406 0 0 1.00156e-05
23200 18904934 0.346 0.3945 0.2975 51 -3.0533e-05 0.00226153 0 0 0.0103951
23200 19439858 0.009 0.015 0.003 0 0 0 0 0 0
23200 18763019 0.141 0.0815 0.2005 48 -0.000734389 0.00203541 0 0 0.0292295
23200 19156110 0.134 0.1325 0.1355 20 -0.000576915 0.00205415 0 0 1.93892e-05
23200 19330928 0.0125 0.0095 0.0155 125 0.000136661 0.00197144 0 0 0
23200 18583552 0.4945 0.718 0.271 64 0.000618874 0.00214775 0 0 0.199833
23200 19397616 0.0305 0.0265 0.0345 0 0 0 0 0 0
23200 19307055 0.01 0.016 0.004 67 1.00495e-05 0.00198676 0 0 0
23200 19119254 0.019 0.0225 0.0155 62 0.000209641 0.00197763 0 0 0
23200 19408710 0.002 0.002 0.002 48 -3.93386e-05 0.00209149 0 0 0
23200 19340893 0.00175 0.0025 0.001 50 0.000190158 0.00207992 0 0 0
23200 19510535 0.00325 0.0055 0.001 82 7.02542e-05 0.00196106 0 0 0
23200 19526525 0.00025 0.0005 0 0 0 0 0 0 0
23200 19527340 0.00025 0.0005 0 100 7.95444e-05 0.00229228 0 0 0
23200 19527341 0.00025 0.0005 0 72 -2.41338e-05 0.00187218 0 0 0
23400 10809983 0.521 0.595 0.447 136 9.38074e-05 0.00201282 0 0 0.0219427
23400 19685286 0.0005 0.0005 0.0005 82 -0.000328248 0.00233296 0 0 0
23400 16530040 0.92 0.9175 0.9225 277 -0.000133596 0.00185 0 0 8.49185e-05
23400 19428931 0.00625 0.01 0.0025 19 -6.8626e-05 0.00261402 0 0 0
23400 16165372 0.37 0.3505 0.3895 85 -0.000143594 0.00216225 0 0 0.00163127
23400 7716956 0.513 0.7035 0.3225 149 0.000405952 0.00172871 0 0 0.145259
23400 17298339 0.271 0.2805 0.2615 110 9.05489e-05 0.0019721 0 0 0.000456826
23400 12009465 0.511 0.309 0.713 120 -0.000373402 0.00198922 0 0 0.163295
23400 9412370 0.49325 0.6945 0.292 203 0.000562755 0.00198812 0 0 0.162036
23400 13327410 0.1165 0.1125 0.1205 36 -0.000382681 0.00178623 0 0 0.000155449
23400 9105364 0.487 0.2965 0.6775 149 -0.00045439 0.00201473 0 0 0.145259
23400 11063206 0.49525 0.3915 0.599 103 -6.69126e-05 0.00196434 0 0 0.0430601
23400 7356155 0.78275 0.7935 0.772 28 0.000366422 0.00185614 0 0 0.00067957
23400 6795822 0.51225 0.664 0.3605 191 0.000338483 0.0019589 0 0 0.0921676
23400 4549343 0.51825 0.7095 0.327 220 0.000350176 0.00190462 0 0 0.146501
23400 19672595 0.0135 0.0195 0.0075 103 0.000129444 0.00207287 0 0 0
23400 15002545 0.21725 0.2065 0.228 109 -0.00022527 0.00218784 0 0 0.00067957
23400 16142588 0.51425 0.7005 0.328 76 0.0004473 0.00190633 0 0 0.138869
23400 18548987 0.10825 0.121 0.0955 33 -0.000660663 0.0017465 0 0 0.00168403
23400 19497824 0.0005 0.0005 0.0005 92 -0.000257581 0.00194808 0 0 0
23400 18294083 0.15925 0.1595 0.159 6 -0.00127656 0.00282473 0 0 4.66803e-07
23400 18904934 0.24875 0.248 0.2495 50 4.17513e-05 0.00219874 0 0 3.01006e-06
23400 19560322 0.0345 0.0185 0.0505 108 9.1468e-05 0.00214863 0 0 0
23400 18763019 0.039 0.017 0.061 43 -0.000768443 0.00197501 0 0 0
23400 19156110 0.14175 0.0965 0.187 20 -0.000389191 0.00191558 0 0 0.0168306
23400 19330928 0.02825 0.025 0.0315 131 0.000198264 0.0020046 0 0 0
23400 18583552 0.489 0.691 0.287 77 0.000678177 0.00206398 0 0 0.163295
23400 19397616 0.00275 0.0005 0.005 0 0 0 0 0 0
23400 19650705 0.01075 0.007 0.0145 62 -0.000413633 0.0022608 0 0 0
23400 19695406 0.00025 0 0.0005 64 6.10727e-05 0.00203662 0 0 0
23400 19684458 0.00025 0 0.0005 85 -0.000610167 0.00199983 0 0 0
23400 19691991 0.00075 0.0015 0 0 0 0 0 0 0
23400 19692871 0.00225 0.0005 0.004 73 0.00010163 0.00181293 0 0 0
23400 19693681 0.00025 0.0005 0 23 0.000238528 0.00216883 0 0 0
23400 19693679 0.00025 0.0005 0 7 -0.000405999 0.00175267 0 0 0
23400 19696241 0.00025 0.0005 0 16 -0.000373923 0.00218542 0 0 0
23400 19696242 0.00025 0.0005 0 113 -0.000269341 0.0021653 0 0 0
23400 19696243 0.00025 0 0.0005 17 0.00109632 0.00174655 0 0 0
23400 19696244 0.00025 0 0.0005 63 -0.000670029 0.00204319 0 0 0
23600 10809983 0.5335 0.607 0.46 125 0.000183451 0.00210373 0 0 0.0217064
23600 19837634 0.01475 0.024 0.0055 28 0.000312757 0.00179679 0 0 0
23600 16530040 0.96575 0.9555 0.976 285 2.42458e-05 0.00200127 0 0 0
23600 19861269 0.00025 0 0.0005 37 0.000211573 0.00192402 0 0 0
23600 16165372 0.40575 0.345 0.4665 99 -2.16362e-05 0.00224209 0 0 0.0153061
23600 7716956 0.50725 0.7025 0.312 149 0.000404229 0.00193168 0 0 0.152522
23600 17298339 0.274 0.2815 0.2665 125 7.39559e-05 0.00203281 0 0 0.000282771
23600 12009465 0.49825 0.274 0.7225 125 -0.000320102 0.00223808 0 0 0.201155
23600 9412370 0.5095 0.7405 0.2785 215 0.000694571 0.00204043 0 0 0.213521
23600 13327410 0.09775 0.083 0.1125 33 -0.000292697 0.00183488 0 0 0.00246684
23600 9105364 0.49275 0.2975 0.688 156 -0.000487101 0.0020124 0 0 0.152522
23600 11063206 0.49525 0.368 0.6225 90 -0.000168491 0.00207774 0 0 0.0647761
23600 7356155 0.92425 0.939 0.9095 33 0.000541867 0.00204337 0 0 0.00310751
23600 6795822 0.50675 0.662 0.3515 196 0.000328187 0.00196253 0 0 0.0964278
23600 4549343 0.55 0.75 0.35 220 0.000364129 0.00176483 0 0 0.161616
23600 19790421 0.00225 0.0005 0.004 110 -0.000210073 0.00194022 0 0 0
23600 15002545 0.07575 0.061 0.0905 90 -0.000185149 0.00217454 0 0 0.00310751
23600 16142588 0.5045 0.686 0.323 83 0.000519655 0.00207233 0 0 0.13178
23600 18548987 0.15625 0.164 0.1485 34 -0.00040374 0.00169723 0 0 0.000455585
23600 19836777 0.0045 0.0025 0.0065 38 -0.00015817 0.00205952 0 0 0
23600 18294083 0.162 0.1455 0.1785 7 -0.00136215 0.00258854 0 0 0.00200544
23600 18904934 0.2095 0.2295 0.1895 46 -2.0196e-05 0.0022875 0 0 0.00241532
23600 19799640 0.009 0.005 0.013 0 0 0 0 0 0
23600 18763019 0.109 0.0645 0.1535 47 -0.000616768 0.00199622 0 0 0.0203899
23600 19156110 0.044 0.04 0.048 21 -0.000409939 0.00192414 0 0 0
23600 19397616 0.05825 0.0375 0.079 0 0 0 0 0 0.00784882
23600 18583552 0.50175 0.726 0.2775 86 0.000412032 0.00208259 0 0 0.201155
23600 19853714 0.003 0.001 0.005 77 -0.00014538 0.00227793 0 0 0
23600 19852880 0.01 0.004 0.016 82 -0.000663864 0.00193518 0 0 0
23600 19853711 0.00025 0.0005 0 70 -0.000753515 0.00206625 0 0 0
23600 19863020 0.00025 0.0005 0 85 0.000302293 0.002031 0 0 0
23600 19858784 0.00125 0.0015 0.001 23 0.000684173 0.00188944 0 0 0
23600 19863848 0.00075 0.001 0.0005 106 1.52407e-05 0.00177189 0 0 0
23600 19864695 0.00025 0 0.0005 108 -2.05237e-05 0.00171764 0 0 0
23800 10809983 0.6565 0.719 0.594 118 0.000126751 0.00207673 0 0 0.017322
23800 19837634 0.095 0.073 0.117 29 0.000160029 0.00194669 0 0 0.00562954
23800 16530040 0.897 0.87 0.924 292 -7.39362e-06 0.00186446 0 0 0.00789038
23800 19868918 0.0655 0.073 0.058 0 0 0 0 0 0.000918971
23800 16165372 0.46375 0.4135 0.514 94 -0.000271552 0.00222155 0 0 0.0101536
23800 7716956 0.4935 0.6935 0.2935 157 0.000329101 0.00198249 0 0 0.160027
23800 17298339 0.35025 0.375 0.3255 129 0.000177851 0.00207851 0 0 0.0026917
23800 12009465 0.5045 0.289 0.72 116 -0.000774302 0.00203698 0 0 0.185776
23800 9412370 0.49275 0.7085 0.277 206 0.0005329 0.00201533 0 0 0.186231
23800 13327410 0.115 0.127 0.103 31 -0.000353664 0.0016775 0 0 0.00141489
23800 9105364 0.5065 0.3065 0.7065 148 -0.000407374 0.00195354 0 0 0.160027
23800 11063206 0.53725 0.4285 0.646 95 -0.000293866 0.00196178 0 0 0.0475703
23800 7356155 0.985 0.991 0.979 33 0.000283516 0.00197885 0 0 0
23800 6795822 0.4975 0.658 0.337 197 0.000221473 0.00186565 0 0 0.103044
23800 4549343 0.50825 0.683 0.3335 215 0.000430237 0.00181449 0 0 0.122184
23800 19931052 0.0255 0.0125 0.0385 64 -0.000426442 0.00200941 0 0 0
23800 15002545 0.015 0.009 0.021 79 -0.000216505 0.00221698 0 0 0
23800 16142588 0.49825 0.677 0.3195 86 0.000517988 0.00216542 0 0 0.127808
23800 18548987 0.161 0.154 0.168 35 -0.000363222 0.00170009 0 0 0.000362751
23800 19836777 0.034 0.0225 0.0455 41 -0.000383276 0.00215018 0 0 0
23800 18294083 0.071 0.076 0.066 5 -0.00117354 0.00314552 0 0 0.000379023
23800 18904934 0.2475 0.2465 0.2485 48 -4.54844e-05 0.00232158 0 0 5.36931e-06
23800 19984400 0.0015 0.002 0.001 112 -2.57782e-05 0.00200944 0 0 0
23800 18763019 0.2025 0.1365 0.2685 53 -0.000969948 0.00208787 0 0 0.0269732
23800 19156110 0.00075 0 0.0015 18 -0.000308193 0.00201296 0 0 0
23800 19397616 0.0125 0.009 0.016 0 0 0 0 0 0
23800 18583552 0.4955 0.711 0.28 89 0.000145222 0.0022136 0 0 0.185776
23800 20009009 0.002 0.004 0 32 4.57671e-05 0.00215727 0 0 0
23800 19961582 0.0025 0.001 0.004 76 0.000176035 0.00182588 0 0 0
23800 20030102 0.001 0 0.002 5 0.000649065 0.000881829 0 0 0
23800 19970921 0.015 0.01 0.02 106 2.88787e-05 0.00213044 0 0 0
23800 20019035 0.003 0.0055 0.0005 73 -5.88901e-05 0.00201419 0 0 0
23800 20024933 0.0035 0.0025 0.0045 123 -0.000377222 0.00213923 0 0 0
23800 20020729 0.01025 0.0145 0.006 57 0.000296345 0.00189213 0 0 0
23800 20032549 0.00025 0 0.0005 34 0.000318616 0.00227139 0 0 0
23800 20032546 0.00025 0 0.0005 117 -0.000131786 0.00227748 0 0 0
23800 20032548 0.00025 0.0005 0 115 -0.000254305 0.00205452 0 0 0
23800 20033320 0.00025 0.0005 0 56 -0.000191903 0.00192393 0 0 0
23800 20033321 0.00025 0.0005 0 96 -5.53228e-05 0.0021071 0 0 0
24000 10809983 0.672 0.686 0.658 136 0.000275748 0.00215477 0 0 0.000889228
24000 19837634 0.0845 0.0685 0.1005 31 0.000104193 0.00189312 0 0 0.00330921
24000 16530040 0.986 0.984 0.988 274 2.96068e-05 0.00195312 0 0 0
24000 19868918 0.00125 0.002 0.0005 0 0 0 0 0 0
24000 16165372 0.3005 0.272 0.329 106 -0.000256264 0.00203643 0 0 0.00386418
24000 7716956 0.48925 0.6965 0.282 164 0.000338873 0.0019759 0 0 0.17189
24000 17298339 0.358 0.4 0.316 139 4.3778e-05 0.00222838 0 0 0.00767504
24000 12009465 0.49425 0.272 0.7165 119 -0.00031646 0.0021826 0 0 0.197606
24000 9412370 0.5085 0.731 0.286 195 0.000468765 0.00201361 0 0 0.198082
24000 13327410 0.16875 0.147 0.1905 34 -0.000381081 0.00163937 0 0 0.00337243
24000 9105364 0.51075 0.3035 0.718 151 -0.000536638 0.00190245 0 0 0.17189
24000 11063206 0.4565 0.36 0.553 92 -0.000121961 0.00220736 0 0 0.0375331
24000 20198870 0.001 0.0015 0.0005 0 0 0 0 0 0
24000 6795822 0.5045 0.666 0.343 202 0.00027657 0.00201628 0 0 0.104337
24000 4549343 0.458 0.658 0.258 218 0.000193908 0.00193529 0 0 0.161137
24000 19931052 0.07 0.044 0.096 67 -0.000507051 0.00205824 0 0 0.010384
24000 20039280 0.019 0.0245 0.0135 95 -4.07702e-05 0.00222864 0 0 0
24000 16142588 0.478 0.681 0.275 78 0.000393101 0.00199906 0 0 0.165156
24000 18548987 0.248 0.212 0.284 41 -0.00046083 0.00194318 0 0 0.00694921
24000 20187087 0.006 0.01 0.002 108 0.000138593 0.00181032 0 0 0
24000 18294083 0.0765 0.0775 0.0755 5 -0.00117354 0.00314552 0 0 1.41547e-05
24000 18904934 0.279 0.273 0.285 67 -0.000204348 0.00206392 0 0 0.000178963
24000 20187917 0.0025 0.0015 0.0035 10 -0.000493496 0.00216335 0 0 0
24000 18763019 0.16475 0.1055 0.224 51 -0.000668435 0.00204776 0 0 0.0255114
24000 20132578 0.0385 0.0335 0.0435 132 -8.08692e-05 0.00187044 0 0 0
24000 19397616 0.05975 0.0365 0.083 0 0 0 0 0 0.00962198
24000 18583552 0.50575 0.728 0.2835 82 0.000503371 0.00230253 0 0 0.197606
24000 20009009 0.1115 0.1075 0.1155 40 6.35991e-05 0.00209701 0 0 0.000161506
24000 20167727 0.01025 0.008 0.0125 107 -4.36716e-05 0.00169989 0 0 0
24000 20189608 0.003 0.003 0.003 38 2.76357e-06 0.00229678 0 0 0
24000 20191323 0.00075 0.0005 0.001 0 0 0 0 0 0
24000 20201431 0.00025 0.0005 0 26 0.000742532 0.00191318 0 0 0
24000 20201432 0.00025 0 0.0005 83 9.08577e-05 0.00202569 0 0 0
24200 10809983 0.637 0.7185 0.5555 123 0.000282345 0.00211816 0 0 0.0287256
24200 19837634 0.1405 0.124 0.157 33 1.50411e-05 0.00187717 0 0 0.00225448
24200 20361875 0.002 0.003 0.001 66 0.000158941 0.00215668 0 0 0
24200 20302185 0.00925 0.004 0.0145 8 -0.000140519 0.00266675 0 0 0
24200 16165372 0.31225 0.3165 0.308 96 -0.000198736 0.0021569 0 0 8.41095e-05
24200 7716956 0.464 0.679 0.249 136 0.000380856 0.00185688 0 0 0.185864
24200 17298339 0.3465 0.369 0.324 138 0.00015595 0.00201506 0 0 0.00223571
24200 12009465 0.50125 0.259 0.7435 124 -0.000590708 0.00214539 0 0 0.234742
24200 9412370 0.5025 0.742 0.263 181 0.000598741 0.00202954 0 0 0.229447
24200 13327410 0.14275 0.1405 0.145 37 -0.000306749 0.00172868 0 0 4.13696e-05
24200 9105364 0.536 0.321 0.751 157 -0.000563939 0.00190378 0 0 0.185864
