"inv_id" "sim_gen" "freq" "freq_p1" "freq_p2" "num_qtns" "mean_qtnSelCoef" "sd_qtnSelCoef" "mean_qtnDom" "sd_qtnDom" "inv_FST" "inv_originGen" "inv_pos" "inv_end" "inv_length"
12932465 15400 0.014 0.0145 0.0135 59 -0.000336567 0.00213087 0 0 0 15366 448902 482490 33589
12934100 15400 0.00025 0 0.0005 48 0.000282063 0.00207936 0 0 0 15368 206501 232826 26326
12938409 15400 0.00625 0.0105 0.002 52 0.000140062 0.00224827 0 0 0 15373 107813 138401 30589
12948557 15400 0.00475 0.004 0.0055 30 -0.000184887 0.00237678 0 0 0 15385 1013093 1031259 18167
12952769 15400 0.0085 0.0085 0.0085 31 -0.000470131 0.00185169 0 0 0 15390 453486 469926 16441
12954469 15400 0.00075 0.0005 0.001 44 0.000628932 0.00151257 0 0 0 15392 20184 48589 28406
12956120 15400 0.00125 0.002 0.0005 53 0.0000773044 0.00190513 0 0 0 15394 1022830 1059751 36922
12957789 15400 0.001 0.0005 0.0015 34 0.000361497 0.00172607 0 0 0 15396 625534 642659 17126
12957791 15400 0.0005 0 0.001 34 0.000191689 0.00198273 0 0 0 15396 1921091 1940965 19875
12957792 15400 0.00025 0 0.0005 10 -0.000494603 0.00192191 0 0 0 15396 1149084 1153327 4244
12958665 15400 0.00025 0 0.0005 46 0.000482542 0.00208226 0 0 0 15397 1914036 1943497 29462
12961216 15400 0.00025 0 0.0005 57 -0.000230598 0.00196733 0 0 0 15400 330519 365084 34566
13027911 15600 0.0045 0.004 0.005 50 -0.00036561 0.00200538 0 0 0 15480 1831579 1863985 32407
13069818 15600 0.004 0.005 0.003 12 0.000189459 0.00128115 0 0 0 15530 1600590 1605614 5025
13071496 15600 0.01275 0.0135 0.012 67 -0.00000413302 0.00228249 0 0 0 15532 1153748 1198745 44998
13097441 15600 0.0175 0.018 0.017 34 0.000305376 0.00229055 0 0 0 15563 1318358 1340572 22215
13097442 15600 0.001 0.001 0.001 41 0.000166712 0.00173226 0 0 0 15563 1554734 1590032 35299
13105725 15600 0.00075 0.0005 0.001 51 -0.000020099 0.00206502 0 0 0 15573 136770 165624 28855
13110807 15600 0.0025 0.0015 0.0035 28 0.00022094 0.0021987 0 0 0 15579 1730466 1745621 15156
13117534 15600 0.00125 0.001 0.0015 57 0.0000677096 0.00214587 0 0 0 15587 46084 83037 36954
13118362 15600 0.0025 0.004 0.001 55 -0.000117019 0.00205442 0 0 0 15588 153256 184717 31462
13118363 15600 0.00025 0.0005 0 15 -0.00110345 0.00158839 0 0 0 15588 1079497 1088989 9493
13122407 15600 0.00175 0.001 0.0025 60 -0.000402381 0.00229105 0 0 0 15593 841285 870634 29350
13123247 15600 0.00125 0.002 0.0005 50 -0.000236916 0.00201227 0 0 0 15594 520536 555525 34990
13127442 15600 0.00025 0 0.0005 50 -0.000278704 0.00224303 0 0 0 15599 1050798 1082376 31579
13128284 15600 0.00025 0.0005 0 0 0 0 0 0 0 15600 2071963 2083884 11922
13128285 15600 0.00025 0.0005 0 42 -0.000500683 0.00193353 0 0 0 15600 1337570 1367785 30216
13128286 15600 0.00025 0.0005 0 0 0 0 0 0 0 15600 2086722 2095912 9191
13128287 15600 0.00025 0 0.0005 25 -0.000874804 0.0016102 0 0 0 15600 904044 918584 14541
13128288 15600 0.00025 0 0.0005 86 -0.000195908 0.00204378 0 0 0 15600 544139 589996 45858
13130025 15800 0.0365 0.0345 0.0385 76 -0.000124065 0.00224693 0 0 0 15602 101093 145172 44080
13130025 16000 0.0665 0.0725 0.0605 86 -0.0000634138 0.00222144 0 0 0.000579918 15602 101093 145172 44080
13130025 16200 0.0055 0.003 0.008 75 -0.000158808 0.0022577 0 0 0 15602 101093 145172 44080
13134093 15800 0.03425 0.0375 0.031 29 -0.000339167 0.0019526 0 0 0 15607 451525 467288 15764
13134093 16000 0.0165 0.017 0.016 27 -0.000329315 0.0020256 0 0 0 15607 451525 467288 15764
13158439 15800 0.00375 0.003 0.0045 44 -0.0000255548 0.00182212 0 0 0 15636 832653 854373 21721
13207077 15800 0.00575 0.006 0.0055 57 -0.000360858 0.00228263 0 0 0 15694 1146970 1183021 36052
13215576 15800 0.01075 0.0095 0.012 15 0.000430066 0.00228404 0 0 0 15704 1868268 1874594 6327
13224676 15800 0.0145 0.013 0.016 61 -0.000120333 0.00198518 0 0 0 15715 1331262 1375078 43817
13231547 15800 0.00625 0.0055 0.007 64 -0.000131014 0.00209315 0 0 0 15723 116783 151365 34583
13273579 15800 0.02275 0.018 0.0275 69 0.0000683987 0.00197998 0 0 0 15773 1550713 1599642 48930
13278624 15800 0.0005 0.001 0 0 0 0 0 0 0 15779 2073734 2094731 20998
13278626 15800 0.00125 0.0015 0.001 79 0.000236997 0.00198052 0 0 0 15779 601414 645731 44318
13280325 15800 0.001 0.0015 0.0005 71 0.0000871837 0.00198753 0 0 0 15781 46341 95882 49542
13284506 15800 0.00075 0.0015 0 18 -0.000662562 0.00189951 0 0 0 15786 1003825 1013685 9861
13288874 15800 0.002 0 0.004 0 0 0 0 0 0 15791 2024507 2068760 44254
13288874 16000 0.00075 0.001 0.0005 0 0 0 0 0 0 15791 2024507 2068760 44254
13289719 15800 0.00025 0 0.0005 49 -0.000367496 0.00197907 0 0 0 15792 146772 173801 27030
13291357 15800 0.001 0 0.002 16 -0.000390593 0.00172578 0 0 0 15794 9641 17564 7924
13293036 15800 0.0005 0.0005 0.0005 0 0 0 0 0 0 15796 2016052 2064437 48386
13327410 24200 0.14275 0.1405 0.145 37 -0.000306749 0.00172868 0 0 0.0000413696 15837 1103053 1110361 7309
13327410 23000 0.08675 0.09 0.0835 29 -0.000398363 0.00167025 0 0 0.000133324 15837 1103053 1110361 7309
13327410 24000 0.16875 0.147 0.1905 34 -0.000381081 0.00163937 0 0 0.00337243 15837 1103053 1110361 7309
13327410 18400 0.29375 0.2315 0.356 28 -0.000471022 0.00143575 0 0 0.0186785 15837 1103053 1110361 7309
13327410 22400 0.38925 0.409 0.3695 37 -0.000253305 0.00188179 0 0 0.00164075 15837 1103053 1110361 7309
13327410 23200 0.102 0.07 0.134 32 -0.00018997 0.00180419 0 0 0.0111795 15837 1103053 1110361 7309
13327410 19800 0.12725 0.0985 0.156 26 -0.000611163 0.00154042 0 0 0.00744266 15837 1103053 1110361 7309
13327410 19400 0.14925 0.185 0.1135 23 -0.000431636 0.00159598 0 0 0.0100655 15837 1103053 1110361 7309
13327410 21400 0.16975 0.196 0.1435 31 -0.000297386 0.00185696 0 0 0.00488922 15837 1103053 1110361 7309
13327410 17600 0.30975 0.3075 0.312 25 -0.000301451 0.00173323 0 0 0.0000236781 15837 1103053 1110361 7309
13327410 21800 0.1685 0.16 0.177 25 -0.00041651 0.00171586 0 0 0.000515675 15837 1103053 1110361 7309
13327410 17800 0.17975 0.1895 0.17 21 -0.000246417 0.00149173 0 0 0.000644754 15837 1103053 1110361 7309
13327410 18200 0.2155 0.2025 0.2285 24 -0.000650273 0.00148632 0 0 0.000999647 15837 1103053 1110361 7309
13327410 20800 0.31125 0.3145 0.308 26 -0.000741571 0.00174003 0 0 0.0000492715 15837 1103053 1110361 7309
13327410 19200 0.19375 0.167 0.2205 26 -0.000477635 0.0016265 0 0 0.00458075 15837 1103053 1110361 7309
13327410 21600 0.16 0.1675 0.1525 28 -0.000310087 0.00170345 0 0 0.000418527 15837 1103053 1110361 7309
13327410 21200 0.19125 0.1575 0.225 27 -0.000266312 0.00173993 0 0 0.00736431 15837 1103053 1110361 7309
13327410 20000 0.272 0.255 0.289 31 -0.00054608 0.00172902 0 0 0.00145948 15837 1103053 1110361 7309
13327410 23800 0.115 0.127 0.103 31 -0.000353664 0.0016775 0 0 0.00141489 15837 1103053 1110361 7309
13327410 21000 0.3025 0.2855 0.3195 27 -0.000582013 0.00156601 0 0 0.00136971 15837 1103053 1110361 7309
13327410 23400 0.1165 0.1125 0.1205 36 -0.000382681 0.00178623 0 0 0.000155449 15837 1103053 1110361 7309
13327410 16600 0.13 0.131 0.129 20 -0.000666972 0.00149202 0 0 0.00000884173 15837 1103053 1110361 7309
13327410 24400 0.0585 0.051 0.066 31 -0.000353664 0.0016775 0 0 0.00102128 15837 1103053 1110361 7309
13327410 17200 0.2515 0.244 0.259 22 -0.000590945 0.00145029 0 0 0.000298808 15837 1103053 1110361 7309
13327410 17400 0.308 0.296 0.32 30 -0.000334155 0.00153112 0 0 0.000675625 15837 1103053 1110361 7309
13327410 16200 0.0785 0.075 0.082 18 -0.00060583 0.001603 0 0 0.000169344 15837 1103053 1110361 7309
13327410 22000 0.2815 0.2635 0.2995 27 -0.000337179 0.00169786 0 0 0.00160192 15837 1103053 1110361 7309
13327410 22200 0.3195 0.3585 0.2805 32 -0.000398031 0.00164328 0 0 0.00699568 15837 1103053 1110361 7309
13327410 18600 0.06975 0.0815 0.058 22 -0.00055195 0.00145111 0 0 0.00212781 15837 1103053 1110361 7309
13327410 22800 0.1925 0.2265 0.1585 29 -0.000436037 0.00175198 0 0 0.00743677 15837 1103053 1110361 7309
13327410 16800 0.175 0.1745 0.1755 20 -0.000452532 0.00147583 0 0 0.0000017316 15837 1103053 1110361 7309
13327410 18800 0.20825 0.216 0.2005 24 -0.00075626 0.00152272 0 0 0.000364276 15837 1103053 1110361 7309
13327410 20200 0.186 0.146 0.226 25 -0.000552339 0.00138183 0 0 0.0105678 15837 1103053 1110361 7309
13327410 24800 0.02925 0.0295 0.029 33 -0.000285281 0.00170924 0 0 0 15837 1103053 1110361 7309
13327410 20600 0.22975 0.249 0.2105 26 -0.000410064 0.00161392 0 0 0.00209399 15837 1103053 1110361 7309
13327410 19600 0.1365 0.144 0.129 20 -0.00065442 0.00148871 0 0 0.00047723 15837 1103053 1110361 7309
13327410 16000 0.042 0.035 0.049 16 -0.000513431 0.00146989 0 0 0 15837 1103053 1110361 7309
13327410 23600 0.09775 0.083 0.1125 33 -0.000292697 0.00183488 0 0 0.00246684 15837 1103053 1110361 7309
13327410 22600 0.30075 0.308 0.2935 31 -0.000727782 0.00181779 0 0 0.000249941 15837 1103053 1110361 7309
13327410 20400 0.23925 0.2445 0.234 27 -0.000504026 0.00164845 0 0 0.000151434 15837 1103053 1110361 7309
13327410 16400 0.09125 0.0985 0.084 17 -0.000320424 0.00163059 0 0 0.000633868 15837 1103053 1110361 7309
13327410 24600 0.0895 0.0955 0.0835 38 -0.000372605 0.00194117 0 0 0.000441773 15837 1103053 1110361 7309
13327410 18000 0.2355 0.2155 0.2555 26 -0.000213784 0.00160695 0 0 0.00222173 15837 1103053 1110361 7309
13327410 19000 0.0785 0.0685 0.0885 23 -0.000570657 0.00140572 0 0 0.0013824 15837 1103053 1110361 7309
13327410 17000 0.27625 0.28 0.2725 23 -0.000294131 0.00180724 0 0 0.000070335 15837 1103053 1110361 7309
13360256 16000 0.00025 0.0005 0 49 0.000114307 0.00213333 0 0 0 15876 1152466 1184158 31693
13422404 16000 0.00325 0.0045 0.002 48 -0.000500386 0.00181931 0 0 0 15950 1658774 1686724 27951
13426742 16000 0.00025 0 0.0005 46 -0.000439438 0.00210508 0 0 0 15955 537192 561796 24605
13434383 16000 0.015 0.013 0.017 0 0 0 0 0 0 15964 2037628 2076056 38429
13454753 16000 0.00025 0.0005 0 46 -0.000338667 0.00206918 0 0 0 15988 1650351 1675685 25335
13455603 16000 0.002 0.002 0.002 52 0.000327867 0.00204839 0 0 0 15989 1311278 1339915 28638
13458917 16000 0.0005 0.001 0 17 -0.000155051 0.00189363 0 0 0 15993 1367644 1384640 16997
13458918 16000 0.002 0.0025 0.0015 50 0.000116124 0.00182161 0 0 0 15993 63777 96253 32477
13460613 16000 0.00225 0.0035 0.001 20 0.0000924024 0.00179126 0 0 0 15995 1653513 1667392 13880
13463222 16000 0.00075 0.0015 0 16 0.00054625 0.00190288 0 0 0 15998 1480018 1488352 8335
13464114 16000 0.00025 0.0005 0 20 -0.000086466 0.00156633 0 0 0 15999 357853 371148 13296
13464116 16000 0.00075 0 0.0015 76 -0.000335278 0.00198051 0 0 0 15999 839331 876534 37204
13464948 16000 0.00025 0.0005 0 57 -0.0000141173 0.00193072 0 0 0 16000 1322438 1358458 36021
13464949 16000 0.00025 0 0.0005 78 0.000358747 0.00204871 0 0 0 16000 1300109 1347638 47530
13474205 16400 0.007 0.009 0.005 25 -0.000234111 0.00187047 0 0 0 16011 1832200 1850039 17840
13474205 16200 0.0225 0.0185 0.0265 27 0.0000148739 0.00201682 0 0 0 16011 1832200 1850039 17840
13526708 16200 0.01475 0.0175 0.012 60 -0.00015843 0.00193082 0 0 0 16073 1123844 1154746 30903
13597785 16200 0.00425 0.0055 0.003 2 -0.00155773 0.000119396 0 0 0 16157 150166 150873 708
13597786 16200 0.015 0.0125 0.0175 34 0.000513598 0.00171557 0 0 0 16157 1801601 1824581 22981
13601897 16200 0.0075 0.0085 0.0065 24 0.0000693944 0.00185374 0 0 0 16162 1635110 1647891 12782
13605326 16400 0.02525 0.0255 0.025 60 0.0000786799 0.00170221 0 0 0 16166 808151 839950 31800
13605326 16600 0.0065 0.0065 0.0065 60 0.0000786799 0.00170221 0 0 0 16166 808151 839950 31800
13605326 16200 0.011 0.0125 0.0095 60 0.0000786799 0.00170221 0 0 0 16166 808151 839950 31800
13620421 16200 0.0035 0.003 0.004 38 0.0000243672 0.00180192 0 0 0 16184 365118 385823 20706
13620422 16200 0.003 0.005 0.001 54 -0.0000690147 0.0018936 0 0 0 16184 328981 355880 26900
13622959 16200 0.00325 0.005 0.0015 5 -0.000912158 0.0011296 0 0 0 16187 716654 719530 2877
13627192 16200 0.0015 0.0025 0.0005 59 0.0000745596 0.00203764 0 0 0 16192 1632442 1670696 38255
13629783 16200 0.00075 0.001 0.0005 56 -0.000366156 0.00214581 0 0 0 16195 857477 887568 30092
13631403 16200 0.0015 0.001 0.002 21 -0.000165198 0.00202674 0 0 0 16197 1711753 1725254 13502
13633125 16200 0.00075 0 0.0015 74 -0.000166495 0.0021769 0 0 0 16199 1306914 1348477 41564
13633996 16200 0.00025 0.0005 0 71 0.00000673564 0.00192472 0 0 0 16200 1931818 1976240 44423
13633997 16200 0.00025 0 0.0005 49 -0.000578657 0.00173646 0 0 0 16200 1663257 1693801 30545
13667861 16400 0.03325 0.038 0.0285 66 0.000103527 0.00175758 0 0 0 16240 241012 275540 34529
13672036 16400 0.017 0.018 0.016 14 0.000521238 0.00238897 0 0 0 16245 921823 930323 8501
13719667 16400 0.0035 0.0045 0.0025 67 -0.0000656375 0.00195055 0 0 0 16302 834982 867811 32830
13729838 16400 0.00425 0.004 0.0045 53 -0.000113256 0.0021149 0 0 0 16314 1450548 1482271 31724
13748465 16400 0.00675 0.008 0.0055 0 0 0 0 0 0 16336 2040079 2084793 44715
13799171 16400 0.0005 0.001 0 11 -0.000195614 0.00171583 0 0 0 16396 372374 379073 6700
13799173 16400 0.0005 0.001 0 0 0 0 0 0 0 16396 2000372 2038146 37775
13800851 16400 0.0005 0.001 0 42 -0.0000888898 0.00166575 0 0 0 16398 327128 350980 23853
13801634 16400 0.00075 0.001 0.0005 64 -0.00023582 0.00216888 0 0 0 16399 500412 535018 34607
13801635 16400 0.00025 0 0.0005 64 -0.0000505045 0.00198447 0 0 0 16399 416140 450396 34257
13801636 16400 0.00025 0 0.0005 1 0.00316272 0 0 0 0 16399 5346 5584 239
13801637 16400 0.0005 0 0.001 7 -0.000309844 0.00126424 0 0 0 16399 1853377 1857164 3788
13801638 16400 0.00025 0 0.0005 5 -0.00136409 0.00290352 0 0 0 16399 424212 428466 4255
13802487 16400 0.00025 0 0.0005 2 0.00105277 0.00034624 0 0 0 16400 1430050 1432606 2557
13802488 16400 0.00025 0 0.0005 36 -0.000574502 0.00207695 0 0 0 16400 1161860 1183899 22040
13810113 16600 0.00925 0.007 0.0115 79 0.0000328844 0.00160444 0 0 0 16409 806174 848875 42702
13855502 16600 0.01825 0.019 0.0175 7 0.00000334117 0.00218391 0 0 0 16463 876863 880412 3550
13855502 16800 0.02475 0.029 0.0205 7 0.00000334117 0.00218391 0 0 0 16463 876863 880412 3550
13855502 17400 0.0105 0.0105 0.0105 7 0.00000334117 0.00218391 0 0 0 16463 876863 880412 3550
13855502 17200 0.031 0.031 0.031 7 0.00000334117 0.00218391 0 0 0 16463 876863 880412 3550
13855502 17000 0.086 0.078 0.094 7 0.00000334117 0.00218391 0 0 0.000814208 16463 876863 880412 3550
13911321 16600 0.01275 0.0175 0.008 68 0.000169626 0.00210874 0 0 0 16529 1008357 1048955 40599
13912138 16600 0.01775 0.018 0.0175 45 -0.000117704 0.00192833 0 0 0 16530 145779 172384 26606
13963558 16600 0.001 0.0015 0.0005 7 -0.0000825423 0.00170765 0 0 0 16591 717138 721823 4686
13965294 16600 0.00025 0.0005 0 70 -0.00076451 0.00195319 0 0 0 16593 1341585 1388996 47412
13966971 16600 0.0005 0.001 0 63 -0.000288431 0.00189179 0 0 0 16595 547023 583241 36219
13966972 16600 0.0015 0.0015 0.0015 58 0.0000231699 0.00217115 0 0 0 16595 1008290 1039973 31684
13967873 16800 0.01225 0.0145 0.01 2 -0.000352539 0.0000363338 0 0 0 16596 962932 966097 3166
13967873 16600 0.0015 0.0005 0.0025 2 -0.000352539 0.0000363338 0 0 0 16596 962932 966097 3166
13970540 16600 0.00025 0 0.0005 37 -0.00027919 0.00206721 0 0 0 16599 1659842 1680510 20669
13970541 16600 0.00025 0 0.0005 84 -0.0000676245 0.00173122 0 0 0 16599 1954339 1999199 44861
13971386 16600 0.00025 0 0.0005 23 0.000136303 0.00198335 0 0 0 16600 1020757 1033378 12622
14125655 16800 0.00375 0.002 0.0055 40 -0.000654978 0.00183421 0 0 0 16784 1453991 1473582 19592
14134143 16800 0.00125 0.001 0.0015 13 0.000297564 0.00191852 0 0 0 16794 405775 412719 6945
14135731 16800 0.00075 0.0005 0.001 69 -0.000554779 0.00189978 0 0 0 16796 1235927 1276321 40395
14137436 16800 0.00025 0.0005 0 62 0.000157502 0.0019508 0 0 0 16798 403950 435455 31506
14137438 16800 0.0005 0.0005 0.0005 90 -0.000130266 0.00220313 0 0 0 16798 1110779 1152271 41493
14171155 17000 0.07 0.074 0.066 64 0.0000146239 0.00216277 0 0 0.000245776 16838 116307 145939 29633
14219431 17600 0.39225 0.3715 0.413 122 -0.000406095 0.00205006 0 0 0.00180613 16895 1654872 1696518 41647
14219431 17400 0.2805 0.286 0.275 109 -0.00023531 0.00185179 0 0 0.000149886 16895 1654872 1696518 41647
14219431 17200 0.11475 0.1265 0.103 90 -0.000291465 0.0018152 0 0 0.00135912 16895 1654872 1696518 41647
14219431 17000 0.0245 0.021 0.028 74 -0.000408362 0.0018918 0 0 0 16895 1654872 1696518 41647
14219431 18000 0.0155 0.0155 0.0155 79 -0.000388443 0.00199443 0 0 0 16895 1654872 1696518 41647
14219431 17800 0.1705 0.1615 0.1795 105 -0.000507946 0.00206055 0 0 0.000572723 16895 1654872 1696518 41647
14267991 17000 0.024 0.0215 0.0265 41 -0.0000559492 0.002142 0 0 0 16953 1472853 1495712 22860
14267991 17200 0.00675 0.0045 0.009 43 -0.000130473 0.00213404 0 0 0 16953 1472853 1495712 22860
14267995 17000 0.00725 0.0075 0.007 27 -0.000639225 0.00172431 0 0 0 16953 1827160 1846241 19082
14269704 17000 0.002 0.0015 0.0025 51 -0.0000745332 0.00212303 0 0 0 16955 1418665 1444861 26197
14279786 17000 0.01025 0.008 0.0125 3 0.00103538 0.00207026 0 0 0 16967 853763 855695 1933
14293088 17000 0.0035 0.0025 0.0045 74 -0.000438846 0.00198376 0 0 0 16983 1216367 1264865 48499
14295690 17000 0.008 0.0095 0.0065 64 -0.000197789 0.00190004 0 0 0 16986 1820771 1865649 44879
14300039 17000 0.00225 0.0025 0.002 1 -0.00248183 0 0 0 0 16991 1077195 1077991 797
14302570 17000 0.00075 0.0005 0.001 40 -0.000153095 0.00226847 0 0 0 16994 976487 995630 19144
14303398 17000 0.00075 0.001 0.0005 0 0 0 0 0 0 16995 2030274 2059981 29708
14307616 17000 0.00025 0 0.0005 81 -0.000150636 0.00213118 0 0 0 17000 114164 163000 48837
14332946 17600 0.00325 0.0025 0.004 81 0.0000520508 0.00215969 0 0 0 17030 438544 485613 47070
14332946 17400 0.04725 0.0505 0.044 81 0.0000396083 0.00216438 0 0 0 17030 438544 485613 47070
14332946 17200 0.1155 0.106 0.125 91 0.000105838 0.00209404 0 0 0.00088342 17030 438544 485613 47070
14377457 17200 0.00775 0.01 0.0055 0 0 0 0 0 0 17083 2033214 2046532 13319
14451819 17200 0.0055 0.006 0.005 48 -0.0000162484 0.00211329 0 0 0 17171 1057508 1081362 23855
14462012 17200 0.00025 0 0.0005 28 0.000105601 0.00249338 0 0 0 17183 1009842 1030489 20648
14462892 17200 0.0015 0.0005 0.0025 48 -0.000235763 0.00233542 0 0 0 17184 1145179 1179220 34042
14473024 17200 0.00175 0.0015 0.002 0 0 0 0 0 0 17196 2050175 2097852 47678
14474696 17200 0.00075 0.0005 0.001 0 0 0 0 0 0 17198 2075032 2090169 15138
14475540 17200 0.00025 0.0005 0 0 0 0 0 0 0 17199 2042846 2083209 40364
14498257 17400 0.00075 0.0015 0 80 -0.00000833013 0.00195362 0 0 0 17226 1516718 1555562 38845
14587490 17400 0.01625 0.0145 0.018 25 0.0000988857 0.00236194 0 0 0 17332 1603415 1618049 14635
14597555 17400 0.0185 0.025 0.012 37 -0.000262063 0.00199551 0 0 0 17344 1733399 1752827 19429
14597556 17400 0.01 0.005 0.015 80 -0.0000943107 0.0020515 0 0 0 17344 1606669 1647754 41086
14611046 17400 0.004 0.006 0.002 53 -0.000271597 0.00197629 0 0 0 17360 273984 299058 25075
14636200 17400 0.00125 0.001 0.0015 17 -0.000309305 0.00147303 0 0 0 17390 1209857 1223968 14112
14639560 17400 0.0015 0.003 0 95 -0.000215461 0.00204129 0 0 0 17394 608643 651607 42965
14641268 17400 0.0005 0.0005 0.0005 1 0.000151336 0 0 0 0 17396 19689 21109 1421
14642090 17400 0.001 0.0005 0.0015 36 0.000183836 0.00193091 0 0 0 17397 1203629 1226066 22438
14642090 18000 0.31525 0.321 0.3095 58 0.000198605 0.0020986 0 0 0.000153161 17397 1203629 1226066 22438
14642090 17600 0.13125 0.1375 0.125 46 0.0000320518 0.00196126 0 0 0.000342583 17397 1203629 1226066 22438
14642090 18400 0.182 0.217 0.147 52 0.000134144 0.00172704 0 0 0.00822832 17397 1203629 1226066 22438
14642090 17800 0.2775 0.2985 0.2565 50 0.000274222 0.00181471 0 0 0.00219957 17397 1203629 1226066 22438
14642090 18200 0.15575 0.194 0.1175 45 0.000240574 0.00183846 0 0 0.0111266 17397 1203629 1226066 22438
14642090 18600 0.039 0.051 0.027 45 0.000279676 0.00180957 0 0 0 17397 1203629 1226066 22438
14643737 17400 0.00025 0.0005 0 36 -0.000600113 0.00212642 0 0 0 17399 971562 991323 19762
14659901 17800 0.0055 0.008 0.003 17 -0.0000267673 0.00170594 0 0 0 17418 303626 310400 6775
14659901 17600 0.09675 0.104 0.0895 18 0.0000082699 0.00166167 0 0 0.000601474 17418 303626 310400 6775
14712050 17600 0.0335 0.03 0.037 53 -0.000207985 0.00181749 0 0 0 17480 1723571 1751537 27967
14722814 18200 0.007 0.011 0.003 72 -0.00018798 0.0021494 0 0 0 17493 230185 268482 38298
14722814 18000 0.014 0.0175 0.0105 72 -0.000188712 0.00215552 0 0 0 17493 230185 268482 38298
14722814 17800 0.05275 0.061 0.0445 76 -0.000220851 0.00209348 0 0 0.00136214 17493 230185 268482 38298
14722814 17600 0.023 0.022 0.024 71 -0.000138057 0.00208334 0 0 0 17493 230185 268482 38298
14737058 17600 0.002 0.002 0.002 67 -0.0000913734 0.00184674 0 0 0 17510 1818964 1856544 37581
14758097 17600 0.005 0.0015 0.0085 15 -0.00156116 0.00172439 0 0 0 17535 1388387 1398939 10553
14782477 17600 0.00375 0.004 0.0035 5 -0.000429285 0.00222851 0 0 0 17564 1231447 1235948 4502
14789173 17600 0.01025 0.012 0.0085 9 0.00106195 0.0030308 0 0 0 17572 313849 320930 7082
14803452 17600 0.00075 0.0005 0.001 88 -0.000137973 0.00201497 0 0 0 17589 852338 894051 41714
14806795 17600 0.001 0.001 0.001 38 -0.000363041 0.00194471 0 0 0 17593 1525453 1546264 20812
14810098 17600 0.00125 0.0015 0.001 76 -0.000673194 0.00204203 0 0 0 17597 1211719 1261181 49463
14811790 17600 0.0005 0 0.001 56 -0.0000648603 0.0020703 0 0 0 17599 1634266 1664578 30313
14811791 17600 0.0005 0 0.001 49 0.000355914 0.00206382 0 0 0 17599 1019212 1046028 26817
14812640 17600 0.00025 0 0.0005 69 0.00000826432 0.00235331 0 0 0 17600 216635 256198 39564
14812640 17600 0.00025 0 0.0005 69 0.00000826432 0.00235331 0 0 0 17600 216635 256198 39564
14812640 17800 0.0425 0.037 0.048 70 -0.0000147451 0.00234411 0 0 0 17600 216635 256198 39564
14812640 17800 0.0425 0.037 0.048 70 -0.0000147451 0.00234411 0 0 0 17600 216635 256198 39564
14877675 18000 0.01125 0.014 0.0085 86 0.000109567 0.00164562 0 0 0 17678 318835 363710 44876
14877675 17800 0.01775 0.018 0.0175 85 0.000135717 0.00163175 0 0 0 17678 318835 363710 44876
14882675 17800 0.01175 0.0095 0.014 76 -0.0000449327 0.00222648 0 0 0 17684 221101 263619 42519
14882675 19000 0.0555 0.0415 0.0695 80 -0.000079792 0.00223881 0 0 0.00373905 17684 221101 263619 42519
14882675 18800 0.0335 0.022 0.045 83 -0.000106434 0.00219319 0 0 0 17684 221101 263619 42519
14882675 18400 0.093 0.077 0.109 83 -0.0000833699 0.00217118 0 0 0.00303494 17684 221101 263619 42519
14882675 18200 0.10475 0.098 0.1115 82 0.0000462042 0.00220358 0 0 0.000485858 17684 221101 263619 42519
14882675 18000 0.0235 0.0315 0.0155 75 -0.0000380417 0.00224066 0 0 0 17684 221101 263619 42519
14882675 19200 0.023 0.033 0.013 81 -0.0000882583 0.00222608 0 0 0 17684 221101 263619 42519
14882675 18600 0.07875 0.0795 0.078 92 -0.0000781799 0.00230905 0 0 0.00000775344 17684 221101 263619 42519
14890287 17800 0.00075 0.0005 0.001 44 0.000184075 0.00185079 0 0 0 17693 1824925 1852165 27241
14945085 17800 0.0075 0.0085 0.0065 23 -0.00010312 0.0021541 0 0 0 17758 976777 990479 13703
14958582 17800 0.0035 0.0025 0.0045 65 -0.000157274 0.00207613 0 0 0 17774 1713839 1749751 35913
14960292 17800 0.0015 0.003 0 11 0.000504419 0.0023692 0 0 0 17776 613216 621534 8319
14966220 17800 0.00025 0 0.0005 32 0.000221535 0.00190116 0 0 0 17783 1049748 1064550 14803
14967878 17800 0.005 0.0025 0.0075 63 0.000319929 0.00190344 0 0 0 17785 1627055 1662873 35819
14969573 17800 0.0015 0.003 0 85 0.000712468 0.00204971 0 0 0 17787 1304287 1347955 43669
14970432 17800 0.00025 0 0.0005 50 0.000235807 0.0018306 0 0 0 17788 1204455 1235251 30797
14976432 17800 0.001 0.0005 0.0015 14 -0.000403669 0.00206037 0 0 0 17795 1221466 1234429 12964
14980552 17800 0.00025 0.0005 0 79 -0.000051999 0.00231715 0 0 0 17800 509596 548937 39342
14980553 17800 0.00025 0.0005 0 23 0.000287615 0.00187067 0 0 0 17800 1056726 1065588 8863
14980554 17800 0.00025 0 0.0005 79 0.0000493706 0.00172699 0 0 0 17800 344898 384874 39977
15002545 21600 0.76175 0.7355 0.788 136 -0.0000231022 0.00219742 0 0 0.00379676 17826 1070006 1097123 27118
15002545 18400 0.13725 0.14 0.1345 72 -0.000385155 0.0024603 0 0 0.0000638658 17826 1070006 1097123 27118
