sim_gen inv_id freq freq_p1 freq_p2 num_qtns mean_qtnSelCoef sd_qtnSelCoef mean_qtnDom sd_qtnDom inv_FST 
25600 21327980 0.0025 0.002 0.003 66 0.00032185 0.00215188 0 0 0
25600 21489009 0.0095 0.005 0.014 68 -0.00017874 0.00241507 0 0 0
25600 21509879 0.00225 0.0005 0.004 46 -0.000654431 0.00220401 0 0 0
25600 21492348 0.00575 0.0055 0.006 96 0.000110095 0.00206064 0 0 0
25600 21540128 0.00075 0.001 0.0005 39 0.000296297 0.00192852 0 0 0
25600 21547025 0.00025 0 0.0005 138 1.73376e-05 0.00208008 0 0 0
25800 21591755 0.047 0.061 0.033 108 0.000239412 0.00183283 0 0 0
25800 19991596 0.1605 0.1665 0.1545 11 -3.34645e-05 0.00188622 0 0 0.000267182
25800 2659746 0.5405 0.652 0.429 73 0.000686347 0.00227595 0 0 0.0500574
25800 18192139 0.037 0.0345 0.0395 98 2.08008e-05 0.00176821 0 0 0
25800 8422961 0.5505 0.6895 0.4115 214 0.000351601 0.00209156 0 0 0.0780805
25800 11172334 0.3765 0.3325 0.4205 85 -0.000116558 0.00196358 0 0 0.00824715
25800 16866223 0.4595 0.348 0.571 167 -0.000131773 0.00189137 0 0 0.0500574
25800 7324662 0.53875 0.3965 0.681 169 -0.000591878 0.00223646 0 0 0.0814293
25800 9745888 0.53075 0.345 0.7165 195 -0.000349633 0.00200317 0 0 0.138536
25800 7935670 0.43075 0.5865 0.275 188 0.00047628 0.00196611 0 0 0.0989299
25800 19963792 0.13725 0.1655 0.109 8 0.000434018 0.00164267 0 0 0.00673968
25800 13791788 0.676 0.747 0.605 4 0.0022672 0.000885505 0 0 0.0230157
25800 15872790 0.5405 0.652 0.429 125 0.000478145 0.00225217 0 0 0.0500574
25800 12518593 0.62775 0.7205 0.535 173 0.000114353 0.00189273 0 0 0.0368134
25800 12158234 0.4495 0.3105 0.5885 123 -0.000258035 0.00199583 0 0 0.0780805
25800 20547490 0.18325 0.1775 0.189 99 -0.00023959 0.0020043 0 0 0.000220903
25800 10899682 0.325 0.255 0.395 83 -0.000473966 0.00197652 0 0 0.0223362
25800 6004665 0.46925 0.655 0.2835 203 0.000651343 0.00198034 0 0 0.138536
25800 9345940 0.52925 0.3595 0.699 170 -0.000630772 0.00193899 0 0 0.115656
25800 11305865 0.56725 0.707 0.4275 228 0.00025765 0.00198452 0 0 0.0795595
25800 21643271 0.0155 0.0205 0.0105 57 -9.15364e-05 0.00224094 0 0 0
25800 20422611 0.55075 0.4615 0.64 94 0.000219637 0.00201002 0 0 0.0321939
25800 19260548 0.6235 0.6675 0.5795 188 0.000112755 0.00227872 0 0 0.00824715
25800 20097763 0.904 0.9045 0.9035 139 -0.000118254 0.00209455 0 0 2.88072e-06
25800 21683246 0.01675 0.023 0.0105 125 0.000501297 0.00209663 0 0 0
25800 21190309 0.09775 0.1 0.0955 74 -0.000106519 0.00197267 0 0 5.74013e-05
25800 21705877 0.00825 0.0035 0.013 151 7.10416e-05 0.00210365 0 0 0
25800 21505691 0.005 0.007 0.003 0 0 0 0 0 0
25800 21666639 0.00225 0.001 0.0035 84 0.000107706 0.00171472 0 0 0
25800 21710124 0.0005 0.001 0 141 -7.5283e-05 0.00213118 0 0 0
25800 21605187 0.0025 0.002 0.003 78 0.000474711 0.00179219 0 0 0
25800 21712571 0.00025 0.0005 0 19 -0.000221645 0.00194478 0 0 0
25800 21715007 0.00025 0.0005 0 0 0 0 0 0 0
26000 21591755 0.10725 0.1155 0.099 114 0.000204594 0.00189862 0 0 0.000710855
26000 19991596 0.19125 0.1675 0.215 13 0.000451814 0.00164504 0 0 0.0036468
26000 2659746 0.6005 0.702 0.499 66 0.000497057 0.00246498 0 0 0.042944
26000 21879813 0.00025 0.0005 0 97 -4.46546e-05 0.00222177 0 0 0
26000 8422961 0.57425 0.711 0.4375 210 0.000278348 0.00223535 0 0 0.076489
26000 11172334 0.518 0.482 0.554 85 9.89362e-05 0.00182154 0 0 0.00519073
26000 16866223 0.3995 0.298 0.501 148 -0.000230271 0.00190768 0 0 0.042944
26000 7324662 0.52175 0.3735 0.67 174 -0.000498779 0.00209996 0 0 0.0880789
26000 9745888 0.48375 0.2965 0.671 183 -0.000587914 0.00205438 0 0 0.140399
26000 7935670 0.54425 0.7145 0.374 202 0.000410339 0.00195164 0 0 0.116855
26000 19963792 0.16075 0.1405 0.181 7 0.000361566 0.00166318 0 0 0.00303954
26000 13791788 0.61975 0.6825 0.557 10 0.00127358 0.00133172 0 0 0.0167087
26000 15872790 0.6005 0.702 0.499 133 0.000266615 0.00211165 0 0 0.042944
26000 12518593 0.49675 0.546 0.4475 168 0.000187336 0.00192412 0 0 0.00970266
26000 12158234 0.42575 0.289 0.5625 135 -0.000238626 0.00194117 0 0 0.076489
26000 20547490 0.0215 0.032 0.011 86 -0.0001116 0.00192692 0 0 0
26000 10899682 0.37675 0.316 0.4375 84 -0.000420119 0.00178445 0 0 0.0157173
26000 6004665 0.51625 0.7035 0.329 217 0.000520165 0.00198123 0 0 0.140399
26000 9345940 0.4505 0.276 0.625 187 -0.000701359 0.00194407 0 0 0.123007
26000 11305865 0.49875 0.654 0.3435 223 0.000193265 0.00208635 0 0 0.0964109
26000 21643271 0.121 0.14 0.102 60 -0.000109334 0.00219442 0 0 0.00339417
26000 20422611 0.57625 0.5835 0.569 95 -8.05488e-05 0.00211622 0 0 0.000215256
26000 19260548 0.482 0.518 0.446 186 0.000113096 0.00222838 0 0 0.00519073
26000 20097763 0.9185 0.9195 0.9175 149 6.04684e-05 0.00200796 0 0 1.33587e-05
26000 21683246 0.005 0.004 0.006 124 0.000454971 0.00208888 0 0 0
26000 21190309 0.1385 0.155 0.122 78 -0.000265911 0.00199846 0 0 0.00228172
26000 21862676 0.006 0.0025 0.0095 91 -3.29436e-05 0.00207977 0 0 0
26000 21874715 0.001 0.0015 0.0005 0 0 0 0 0 0
26000 21872962 0.0015 0.0025 0.0005 84 4.01852e-06 0.00172778 0 0 0
26000 21847555 0.005 0.0025 0.0075 82 8.22791e-05 0.0019885 0 0 0
26000 21841706 0.00225 0.0035 0.001 123 -0.000241062 0.002206 0 0 0
26000 21881480 0.0005 0.0005 0.0005 51 0.00014658 0.00199823 0 0 0
26000 21882286 0.00025 0.0005 0 23 -0.000259952 0.00152289 0 0 0
26000 21883152 0.00025 0 0.0005 74 0.000488824 0.00185481 0 0 0
26000 21883153 0.00025 0 0.0005 17 3.1929e-05 0.0019713 0 0 0
26200 21591755 0.0325 0.025 0.04 110 0.000220667 0.00180025 0 0 0
26200 19991596 0.4605 0.4495 0.4715 13 0.000568459 0.00191507 0 0 0.00048704
26200 2659746 0.6605 0.7045 0.6165 75 0.000617524 0.00216547 0 0 0.00863362
26200 22047029 0.00075 0.001 0.0005 20 0.000486374 0.00212819 0 0 0
26200 8422961 0.444 0.6015 0.2865 189 0.000155355 0.00216833 0 0 0.100485
26200 11172334 0.64125 0.621 0.6615 86 1.58557e-06 0.00206033 0 0 0.00178251
26200 16866223 0.3395 0.2955 0.3835 149 -0.000140689 0.00192499 0 0 0.00863362
26200 7324662 0.4925 0.307 0.678 154 -0.000585676 0.00214551 0 0 0.137672
26200 9745888 0.5035 0.276 0.731 167 -0.00058444 0.00191519 0 0 0.207035
26200 7935670 0.5145 0.703 0.326 190 0.000477585 0.00203113 0 0 0.142249
26200 19963792 0.24625 0.233 0.2595 7 0.000822009 0.00234544 0 0 0.000945863
26200 13791788 0.57225 0.6405 0.504 5 0.00195821 0.0010322 0 0 0.0190296
26200 15872790 0.6605 0.7045 0.6165 144 8.6768e-05 0.00210126 0 0 0.00863362
26200 12518593 0.50475 0.5705 0.439 169 0.000132529 0.00173968 0 0 0.0172938
26200 12158234 0.556 0.3985 0.7135 145 -9.30183e-06 0.00201633 0 0 0.100485
26200 21190309 0.27575 0.3395 0.212 101 -6.19527e-05 0.00192367 0 0 0.0203496
26200 10899682 0.4535 0.3705 0.5365 85 -0.000463865 0.00186469 0 0 0.0277964
26200 6004665 0.4965 0.724 0.269 232 0.000349858 0.00205456 0 0 0.207035
26200 9345940 0.485 0.294 0.676 172 -0.000656679 0.00190613 0 0 0.146055
26200 11305865 0.491 0.656 0.326 214 0.000389 0.00203478 0 0 0.108935
26200 21643271 0.0795 0.0845 0.0745 63 -0.000204827 0.00220294 0 0 0.000341625
26200 20422611 0.7355 0.788 0.683 109 -1.10663e-06 0.00208992 0 0 0.0141681
26200 19260548 0.35875 0.379 0.3385 158 8.34919e-05 0.00228689 0 0 0.00178251
26200 20097763 0.981 0.974 0.988 155 0.000120018 0.00218562 0 0 0
26200 21978719 0.0075 0.004 0.011 0 0 0 0 0 0
26200 22006655 0.005 0.004 0.006 43 0.000127147 0.00213564 0 0 0
26200 22000797 0.00075 0.001 0.0005 12 -0.00171802 0.00265545 0 0 0
26200 22042853 0.002 0.0025 0.0015 118 -0.000230965 0.00182103 0 0 0
26200 22049540 0.00075 0.0005 0.001 0 0 0 0 0 0
26200 22050451 0.00025 0 0.0005 55 3.22946e-05 0.00180588 0 0 0
26200 22051290 0.00025 0.0005 0 18 0.000471614 0.00235941 0 0 0
26200 22051291 0.00025 0 0.0005 83 0.000602628 0.00190493 0 0 0
26400 21591755 0.07025 0.0675 0.073 111 0.000272713 0.00180823 0 0 0.000115785
26400 19991596 0.30225 0.308 0.2965 13 9.54712e-05 0.00189112 0 0 0.000156772
26400 2659746 0.664 0.7425 0.5855 84 0.000430145 0.00229145 0 0 0.0276205
26400 22181115 0.011 0.012 0.01 108 -0.000253266 0.00218836 0 0 0
26400 8422961 0.5115 0.637 0.386 193 0.000241714 0.0021417 0 0 0.0630343
26400 11172334 0.599 0.567 0.631 96 -0.000249787 0.00189789 0 0 0.00426313
26400 16866223 0.336 0.2575 0.4145 146 -0.00025238 0.00190605 0 0 0.0276205
26400 7324662 0.51225 0.3645 0.66 148 -0.000489929 0.00225784 0 0 0.0873727
26400 9745888 0.5115 0.3165 0.7065 159 -0.000569751 0.00193836 0 0 0.152181
26400 7935670 0.49225 0.6405 0.344 205 0.000529307 0.00188576 0 0 0.0879334
26400 19963792 0.26625 0.287 0.2455 6 0.000167518 0.00173294 0 0 0.00220393
26400 13791788 0.60375 0.6435 0.564 6 0.00143005 0.00166884 0 0 0.00660462
26400 15872790 0.664 0.7425 0.5855 152 0.000239138 0.0021048 0 0 0.0276205
26400 12518593 0.573 0.648 0.498 174 0.000191255 0.00205192 0 0 0.0229901
26400 12158234 0.4885 0.363 0.614 127 -0.000188388 0.00198411 0 0 0.0630343
26400 21190309 0.1245 0.165 0.084 81 -7.64508e-05 0.00208273 0 0 0.0150482
26400 10899682 0.56425 0.485 0.6435 84 -0.000529714 0.00174966 0 0 0.025544
26400 6004665 0.4885 0.6835 0.2935 232 0.000497307 0.00195557 0 0 0.152181
26400 9345940 0.54725 0.3745 0.72 191 -0.000549587 0.00201125 0 0 0.120446
26400 11305865 0.5525 0.712 0.393 226 0.000356677 0.00214306 0 0 0.102895
26400 21643271 0.127 0.132 0.122 71 -0.000116658 0.00218387 0 0 0.000225487
26400 20422611 0.94775 0.9565 0.939 121 -0.000163578 0.00208034 0 0 0.00154609
26400 19260548 0.401 0.433 0.369 173 0.000128863 0.0021795 0 0 0.00426313
26400 20097763 0.9555 0.9535 0.9575 174 -0.000150258 0.00212618 0 0 0
26400 21978719 0.0035 0.0065 0.0005 0 0 0 0 0 0
26400 22085656 0.00425 0.005 0.0035 4 0.00102439 0.00342897 0 0 0
26400 22157354 0.0095 0.0135 0.0055 89 0.000775966 0.00193884 0 0 0
26400 22100957 0.02575 0.025 0.0265 74 8.42384e-05 0.00227342 0 0 0
26400 22121149 0.0035 0.006 0.001 131 -0.000368571 0.00180593 0 0 0
26400 22218088 0.00075 0.001 0.0005 0 0 0 0 0 0
26400 22188615 0.003 0.0015 0.0045 44 0.000600115 0.00198141 0 0 0
26400 22210660 0.002 0.0015 0.0025 62 -9.5906e-05 0.00207031 0 0 0
26400 22210659 0.005 0.002 0.008 73 0.000357792 0.00188676 0 0 0
26400 22213952 0.002 0.0035 0.0005 0 0 0 0 0 0
26400 22213141 0.004 0.003 0.005 28 -0.000492496 0.00258844 0 0 0
26400 22213138 0.002 0.0025 0.0015 111 -0.000399801 0.00205013 0 0 0
26400 22217265 0.002 0.0005 0.0035 73 0.000357937 0.0018459 0 0 0
26400 22219778 0.00025 0.0005 0 40 -0.000466512 0.00215957 0 0 0
26400 22219779 0.00025 0 0.0005 104 -0.000569839 0.00205764 0 0 0
26600 21591755 0.10775 0.13 0.0855 121 7.43793e-05 0.00184844 0 0 0.00514939
26600 19991596 0.15 0.1745 0.1255 10 0.000372283 0.00260084 0 0 0.00470784
26600 2659746 0.5965 0.7255 0.4675 82 0.000587039 0.00218144 0 0 0.0691394
26600 22303798 0.0215 0.029 0.014 22 -0.000770034 0.00175941 0 0 0
26600 8422961 0.51175 0.6555 0.368 209 0.000255236 0.00203398 0 0 0.0827019
26600 11172334 0.63175 0.6155 0.648 91 -0.000186305 0.0021647 0 0 0.00113506
26600 16866223 0.4035 0.2745 0.5325 148 -0.000207558 0.00207389 0 0 0.0691394
26600 7324662 0.50075 0.3585 0.643 161 -0.000269323 0.0022763 0 0 0.0809404
26600 9745888 0.52 0.312 0.728 181 -0.000526137 0.00188225 0 0 0.173333
26600 7935670 0.46225 0.643 0.2815 190 0.000378954 0.002005 0 0 0.131431
26600 19963792 0.3005 0.3355 0.2655 9 -0.000242679 0.00152677 0 0 0.00582779
26600 13791788 0.8215 0.8635 0.7795 5 0.00189696 0.00112848 0 0 0.0120296
26600 15872790 0.5965 0.7255 0.4675 155 0.000328763 0.00213659 0 0 0.0691394
26600 12518593 0.67875 0.755 0.6025 199 0.00018085 0.00190286 0 0 0.0266641
26600 12158234 0.48825 0.3445 0.632 129 -0.000238393 0.00193615 0 0 0.0827019
26600 21190309 0.1045 0.113 0.096 82 -3.34779e-05 0.00204886 0 0 0.000772069
26600 10899682 0.50325 0.4345 0.572 95 -0.000408776 0.00188421 0 0 0.018907
26600 6004665 0.48 0.688 0.272 229 0.000372117 0.00204409 0 0 0.173333
26600 9345940 0.56025 0.3815 0.739 191 -0.000468148 0.00197015 0 0 0.129689
26600 11305865 0.50875 0.673 0.3445 216 0.000351491 0.00211995 0 0 0.107945
26600 21643271 0.0045 0.007 0.002 58 -5.85743e-05 0.0022477 0 0 0
26600 20422611 0.896 0.8565 0.9355 131 -0.000281162 0.00213936 0 0 0.0167438
26600 19260548 0.36825 0.3845 0.352 170 0.000162718 0.00230276 0 0 0.00113506
26600 22321374 0.0205 0.0185 0.0225 100 7.89541e-05 0.00216243 0 0 0
26600 22356569 0.0105 0.0105 0.0105 109 3.46872e-06 0.00193098 0 0 0
26600 22354863 0.011 0.006 0.016 57 -0.000200269 0.00201859 0 0 0
26600 22157354 0.06175 0.085 0.0385 98 0.000680306 0.00191254 0 0 0.00933019
26600 22385934 0.0005 0.0005 0.0005 0 0 0 0 0 0
26600 22357455 0.0015 0.0025 0.0005 20 -0.000892127 0.00194551 0 0 0
26600 22332387 0.011 0.011 0.011 35 0.000211284 0.00220128 0 0 0
26600 22375927 0.00225 0.0015 0.003 122 0.000119407 0.00199575 0 0 0
26600 22373385 0.004 0.0075 0.0005 40 -0.000369936 0.00220536 0 0 0
26600 22387636 0.00025 0.0005 0 75 -0.000112189 0.00234502 0 0 0
26600 22387637 0.00025 0.0005 0 95 -7.26512e-05 0.00209724 0 0 0
26600 22387638 0.00025 0 0.0005 58 0.000408822 0.0020964 0 0 0
26600 22387639 0.00025 0 0.0005 14 -0.00015527 0.00186688 0 0 0
26800 21591755 0.0715 0.096 0.047 115 0.000227141 0.00184545 0 0 0.00904158
26800 19991596 0.28525 0.298 0.2725 11 0.000434255 0.00182218 0 0 0.000797334
26800 2659746 0.6425 0.7295 0.5555 73 0.000616512 0.00223737 0 0 0.0329526
26800 22303798 0.0095 0.0095 0.0095 23 -0.000712304 0.00174112 0 0 0
26800 8422961 0.5125 0.639 0.386 205 0.000326744 0.00208386 0 0 0.064049
26800 11172334 0.649 0.613 0.685 81 -0.000259433 0.00184314 0 0 0.00568923
26800 16866223 0.3575 0.2705 0.4445 156 -0.000202577 0.00206081 0 0 0.0329526
26800 7324662 0.38025 0.287 0.4735 145 -0.000582526 0.00226709 0 0 0.0368988
26800 9745888 0.4955 0.305 0.686 176 -0.000475845 0.00195661 0 0 0.145173
26800 7935670 0.55875 0.723 0.3945 199 0.00040387 0.00198467 0 0 0.109423
26800 19963792 0.39925 0.3745 0.424 8 0.000597513 0.00181619 0 0 0.00255395
26800 13791788 0.82025 0.866 0.7745 6 0.000937483 0.00269883 0 0 0.014196
26800 15872790 0.6425 0.7295 0.5555 151 0.000397454 0.00202636 0 0 0.0329526
26800 12518593 0.6225 0.685 0.56 187 0.000138704 0.00178855 0 0 0.0166228
26800 12158234 0.4875 0.361 0.614 142 -4.10777e-05 0.00189008 0 0 0.064049
26800 21190309 0.208 0.204 0.212 92 -0.000205402 0.00195213 0 0 9.71251e-05
26800 10899682 0.444 0.3575 0.5305 99 -0.00030374 0.00191526 0 0 0.0303092
26800 6004665 0.5045 0.695 0.314 238 0.000619245 0.00197466 0 0 0.145173
26800 9345940 0.5575 0.415 0.7 186 -0.000555594 0.0019893 0 0 0.0823136
26800 11305865 0.483 0.6275 0.3385 231 0.000148448 0.00206807 0 0 0.0836177
26800 21643271 0.126 0.0875 0.1645 66 -8.99038e-06 0.00215514 0 0 0.0134598
26800 20422611 0.97175 0.9635 0.98 147 4.20839e-05 0.00190093 0 0 0
26800 19260548 0.351 0.387 0.315 168 0.000316657 0.0022961 0 0 0.00568923
26800 22545477 0.00175 0 0.0035 0 0 0 0 0 0
26800 22474127 0.00875 0.014 0.0035 64 0.000292383 0.0025983 0 0 0
26800 22354863 0.08225 0.068 0.0965 60 -0.000182453 0.00201455 0 0 0.00269011
26800 22157354 0.153 0.2045 0.1015 105 0.000597097 0.00200194 0 0 0.0204663
26800 22468237 0.047 0.0675 0.0265 30 -0.000265875 0.00181858 0 0 0
26800 22538711 0.00575 0.0105 0.001 46 2.35638e-05 0.00196156 0 0 0
26800 22488385 0.01725 0.0095 0.025 0 0 0 0 0 0
26800 22453104 0.01775 0.028 0.0075 35 -0.000574098 0.00232186 0 0 0
26800 22550325 0.00475 0.007 0.0025 139 0.000264511 0.00199535 0 0 0
26800 22507858 0.0035 0.003 0.004 6 0.000425585 0.00113376 0 0 0
26800 22544589 0.00075 0.0015 0 57 0.00060203 0.00232019 0 0 0
26800 22552805 0.00075 0.0005 0.001 119 -8.0154e-05 0.00212945 0 0 0
26800 22553635 0.00025 0.0005 0 51 0.000116811 0.00172764 0 0 0
26800 22553637 0.001 0 0.002 22 0.000140275 0.00196785 0 0 0
26800 22554483 0.0005 0.001 0 31 0.000177456 0.00198476 0 0 0
26800 22555288 0.00025 0.0005 0 98 3.86459e-05 0.0019597 0 0 0
27000 21591755 0.07 0.0995 0.0405 117 0.00029092 0.00180033 0 0 0.0133679
27000 19991596 0.1035 0.085 0.122 10 0.000353401 0.00190419 0 0 0.00368853
27000 2659746 0.57275 0.656 0.4895 67 0.000738044 0.00218597 0 0 0.0283218
27000 22673564 0.01575 0.009 0.0225 110 -0.000563059 0.00200214 0 0 0
27000 8422961 0.50825 0.6585 0.358 210 0.000232716 0.00202953 0 0 0.0903248
27000 11172334 0.43675 0.3885 0.485 93 -0.000130906 0.0019098 0 0 0.00946369
27000 16866223 0.42725 0.344 0.5105 169 -0.000209008 0.00212124 0 0 0.0283218
27000 7324662 0.48075 0.337 0.6245 145 -0.000629038 0.00218947 0 0 0.0827789
27000 9745888 0.49725 0.2805 0.714 152 -0.00050047 0.00185871 0 0 0.187928
27000 7935670 0.44075 0.599 0.2825 203 0.000471308 0.00194326 0 0 0.101599
27000 19963792 0.3145 0.2605 0.3685 8 -0.000285321 0.00197201 0 0 0.0135257
27000 13791788 0.74975 0.825 0.6745 6 0.00101555 0.00208866 0 0 0.0301802
27000 15872790 0.57275 0.656 0.4895 139 0.000140525 0.00226423 0 0 0.0283218
27000 12518593 0.565 0.6095 0.5205 166 0.000265569 0.00174271 0 0 0.00805717
27000 12158234 0.49175 0.3415 0.642 121 -0.000141171 0.00203078 0 0 0.0903248
27000 21190309 0.09275 0.1185 0.067 82 -0.000115984 0.00194794 0 0 0.00787977
27000 10899682 0.37525 0.2765 0.474 93 -0.000361719 0.00196716 0 0 0.0415956
27000 6004665 0.50275 0.7195 0.286 236 0.000484852 0.00212403 0 0 0.187928
27000 9345940 0.4915 0.301 0.682 192 -0.000329619 0.00195394 0 0 0.145203
27000 11305865 0.5395 0.686 0.393 251 5.95682e-05 0.00204163 0 0 0.0863881
27000 21643271 0.1175 0.086 0.149 66 0.000107172 0.00220706 0 0 0.00956904
27000 20422611 0.899 0.87 0.928 142 4.38054e-05 0.00182721 0 0 0.00926222
27000 19260548 0.56325 0.6115 0.515 199 0.000121244 0.00219208 0 0 0.00946369
27000 22544589 0.00925 0.008 0.0105 60 0.000508042 0.00231538 0 0 0
27000 22720719 0.001 0.0005 0.0015 21 -0.000163332 0.001795 0 0 0
27000 22354863 0.00325 0 0.0065 57 -0.000200269 0.00201859 0 0 0
27000 22157354 0.12525 0.1665 0.084 106 0.000486977 0.0019856 0 0 0.0155305
27000 22468237 0.16675 0.2195 0.114 33 -0.000344202 0.00178662 0 0 0.0200264
27000 22570672 0.01375 0.007 0.0205 30 -0.000647023 0.00268054 0 0 0
27000 22488385 0.05275 0.0475 0.058 0 0 0 0 0 0.000551609
27000 22685344 0.00325 0.001 0.0055 78 -5.60305e-05 0.00185849 0 0 0
27000 22715753 0.00025 0 0.0005 98 -0.000100255 0.00202401 0 0 0
27000 22716539 0.00175 0.001 0.0025 102 -0.000171945 0.00241305 0 0 0
27000 22710628 0.00025 0.0005 0 75 -0.000455803 0.00210121 0 0 0
27000 22719876 0.00075 0.001 0.0005 136 0.000697712 0.0019362 0 0 0
27000 22722395 0.00075 0.001 0.0005 47 -1.53255e-05 0.00173967 0 0 0
27000 22722396 0.00025 0.0005 0 21 0.000427418 0.00139398 0 0 0
27000 22723283 0.00025 0.0005 0 65 -0.00011975 0.00216066 0 0 0
27000 22723284 0.00025 0 0.0005 105 7.75712e-05 0.00197045 0 0 0
27000 22723285 0.00025 0 0.0005 2 -0.00174297 0.00560233 0 0 0
27200 21591755 0.09 0.086 0.094 116 0.0003067 0.00190083 0 0 0.00019536
27200 19991596 0.0405 0.0285 0.0525 9 0.000193657 0.00194733 0 0 0
27200 2659746 0.537 0.619 0.455 72 0.00049995 0.00231925 0 0 0.0270441
27200 22816691 0.00675 0.003 0.0105 95 -7.12701e-06 0.00188966 0 0 0
27200 8422961 0.56125 0.7145 0.408 223 0.000223794 0.00207154 0 0 0.0953734
27200 11172334 0.41725 0.3765 0.458 89 -0.000214401 0.00201712 0 0 0.00682931
27200 16866223 0.463 0.381 0.545 151 -0.00029269 0.00206845 0 0 0.0270441
27200 7324662 0.50125 0.3715 0.631 166 -0.000522172 0.00236065 0 0 0.0673407
27200 9745888 0.50375 0.3 0.7075 147 -0.00055706 0.00188572 0 0 0.166066
27200 7935670 0.5025 0.6665 0.3385 207 0.000388767 0.00191734 0 0 0.107587
27200 19963792 0.3055 0.3435 0.2675 7 0.000161726 0.00158202 0 0 0.00680587
27200 13791788 0.76225 0.826 0.6985 6 0.00136039 0.00156618 0 0 0.0224255
27200 15872790 0.537 0.619 0.455 134 0.000138219 0.00210152 0 0 0.0270441
27200 12518593 0.4675 0.544 0.391 164 1.35858e-05 0.00183872 0 0 0.0235083
27200 12158234 0.43875 0.2855 0.592 135 -0.000145017 0.00203885 0 0 0.0953734
27200 22881104 0.0015 0.0005 0.0025 7 -0.000314805 0.00258639 0 0 0
27200 10899682 0.46125 0.3635 0.559 86 -0.000562973 0.00189129 0 0 0.0384512
27200 6004665 0.49625 0.7 0.2925 238 0.000602455 0.00206146 0 0 0.166066
27200 9345940 0.483 0.3045 0.6615 186 -0.000457216 0.00190846 0 0 0.127597
27200 11305865 0.59575 0.726 0.4655 255 0.000154741 0.0020401 0 0 0.0704436
27200 21643271 0.041 0.0255 0.0565 63 -5.45743e-05 0.00216778 0 0 0
27200 20422611 0.93875 0.9175 0.96 143 8.72415e-05 0.0019953 0 0 0.00785347
27200 19260548 0.58275 0.6235 0.542 208 0.000109994 0.00218995 0 0 0.00682931
27200 22544589 0.06375 0.0705 0.057 61 0.000505931 0.00242868 0 0 0.000763371
27200 22859996 0.0025 0.0015 0.0035 119 6.09634e-05 0.00200451 0 0 0
27200 22876040 0.004 0.0035 0.0045 55 -0.000621685 0.00191429 0 0 0
27200 22157354 0.1285 0.168 0.089 100 0.000614555 0.00192939 0 0 0.0139323
27200 22468237 0.27825 0.2685 0.288 34 -0.000243052 0.00177081 0 0 0.000473355
27200 22779638 0.00925 0.004 0.0145 86 -0.000167109 0.00215393 0 0 0
27200 22488385 0.09625 0.0965 0.096 0 0 0 0 0 7.18507e-07
27200 22881103 0.0005 0.001 0 75 5.41618e-05 0.00221871 0 0 0
27200 22819250 0.01725 0.0185 0.016 11 -0.000320754 0.00219975 0 0 0
27200 22856593 0.00375 0.002 0.0055 6 -0.000497388 0.00232884 0 0 0
27200 22854896 0.033 0.0535 0.0125 122 -0.000128813 0.00222855 0 0 0
27200 22891138 0.00075 0 0.0015 113 0.000227558 0.00223729 0 0 0
27200 22878565 0.003 0.001 0.005 80 9.87272e-05 0.00215594 0 0 0
27200 22891137 0.0005 0.0005 0.0005 9 0.000809127 0.00123916 0 0 0
27200 22891980 0.00025 0.0005 0 85 0.000160739 0.00225748 0 0 0
27200 22891981 0.00025 0 0.0005 111 0.000143161 0.00230733 0 0 0
27400 21591755 0.01025 0.0095 0.011 107 0.00019823 0.00182257 0 0 0
27400 19991596 0.01875 0.0185 0.019 8 0.000384588 0.00198969 0 0 0
27400 2659746 0.55025 0.6365 0.464 71 0.000680176 0.00224639 0 0 0.0300599
27400 22488385 0.1905 0.177 0.204 0 0 0 0 0 0.00118183
27400 8422961 0.56475 0.722 0.4075 199 0.000367602 0.00197457 0 0 0.100597
27400 11172334 0.499 0.4565 0.5415 88 -0.000467506 0.00205748 0 0 0.00722503
27400 16866223 0.44975 0.3635 0.536 152 -0.000136079 0.00203129 0 0 0.0300599
27400 7324662 0.56625 0.3985 0.734 163 -0.000412985 0.00228673 0 0 0.114572
27400 9745888 0.5115 0.2815 0.7415 157 -0.000453756 0.00195099 0 0 0.211712
27400 7935670 0.5535 0.7285 0.3785 206 0.000529802 0.00200774 0 0 0.123919
27400 19963792 0.11925 0.142 0.0965 7 0.000634478 0.00200722 0 0 0.00492779
27400 13791788 0.7055 0.7425 0.6685 4 0.0022672 0.000885505 0 0 0.00658902
27400 15872790 0.55025 0.6365 0.464 143 4.86149e-05 0.00209106 0 0 0.0300599
27400 12518593 0.493 0.5915 0.3945 170 0.000253955 0.00182541 0 0 0.0388166
27400 12158234 0.43525 0.278 0.5925 116 -0.000316819 0.00208649 0 0 0.100597
27400 23026642 0.005 0.0015 0.0085 145 -0.000302794 0.00202078 0 0 0
27400 10899682 0.42725 0.384 0.4705 92 -0.000270032 0.00183287 0 0 0.00764408
27400 6004665 0.4885 0.7185 0.2585 250 0.000613911 0.00204575 0 0 0.211712
27400 9345940 0.49 0.313 0.667 187 -0.000523965 0.00190343 0 0 0.125366
27400 11305865 0.5675 0.724 0.411 250 0.000307095 0.00210351 0 0 0.0997876
27400 22779638 0.0275 0.0215 0.0335 92 -0.000135023 0.00213246 0 0 0
27400 20422611 0.97425 0.9675 0.981 156 0.000207779 0.00193589 0 0 0
