"seed","mu_base","mu_inv","sigmaK","alpha","rep","N","en_var","mig1","mig2","theta1","theta2","burnin","chrom_num","r"
3385666,1e-06,0,25,0.2,4,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3385667,1e-06,0,25,0.2,4,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3385668,1e-06,0,25,0.2,4,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3385669,1e-06,0,25,0.2,4,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3385670,1e-06,0,25,0.2,4,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3385671,1e-06,0,25,0.2,4,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3385672,1e-06,0,25,0.2,5,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3385673,1e-06,0,25,0.2,5,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3385674,1e-06,0,25,0.2,5,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3385675,1e-06,0,25,0.2,5,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3385676,1e-06,0,25,0.2,5,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3385677,1e-06,0,25,0.2,5,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3385678,1e-06,0,25,0.2,5,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3385679,1e-06,0,25,0.2,5,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3385680,1e-06,0,25,0.2,5,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3385681,1e-06,0,25,0.2,5,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3385682,1e-06,0,50,0.002,1,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3385683,1e-06,0,50,0.002,1,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3385684,1e-06,0,50,0.002,1,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3385685,1e-06,0,50,0.002,1,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3385686,1e-06,0,50,0.002,1,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3385687,1e-06,0,50,0.002,1,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3385688,1e-06,0,50,0.002,1,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3385689,1e-06,0,50,0.002,1,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3385690,1e-06,0,50,0.002,1,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3385691,1e-06,0,50,0.002,1,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3385692,1e-06,0,50,0.002,2,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3385693,1e-06,0,50,0.002,2,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3385694,1e-06,0,50,0.002,2,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3385695,1e-06,0,50,0.002,2,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3385696,1e-06,0,50,0.002,2,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3385697,1e-06,0,50,0.002,2,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3385698,1e-06,0,50,0.002,2,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3385699,1e-06,0,50,0.002,2,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3385700,1e-06,0,50,0.002,2,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3385701,1e-06,0,50,0.002,2,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3385702,1e-06,0,50,0.002,3,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3385703,1e-06,0,50,0.002,3,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3385704,1e-06,0,50,0.002,3,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3385705,1e-06,0,50,0.002,3,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3385706,1e-06,0,50,0.002,3,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3385707,1e-06,0,50,0.002,3,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3385708,1e-06,0,50,0.002,3,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3385709,1e-06,0,50,0.002,3,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3385710,1e-06,0,50,0.002,3,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3385711,1e-06,0,50,0.002,3,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3385712,1e-06,0,50,0.002,4,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3385713,1e-06,0,50,0.002,4,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3385714,1e-06,0,50,0.002,4,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3385715,1e-06,0,50,0.002,4,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3385716,1e-06,0,50,0.002,4,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3385717,1e-06,0,50,0.002,4,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3385718,1e-06,0,50,0.002,4,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3385719,1e-06,0,50,0.002,4,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3385720,1e-06,0,50,0.002,4,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3385721,1e-06,0,50,0.002,4,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3385722,1e-06,0,50,0.002,5,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3385723,1e-06,0,50,0.002,5,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3385724,1e-06,0,50,0.002,5,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3385725,1e-06,0,50,0.002,5,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3385726,1e-06,0,50,0.002,5,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3385727,1e-06,0,50,0.002,5,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3385728,1e-06,0,50,0.002,5,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3385729,1e-06,0,50,0.002,5,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3385730,1e-06,0,50,0.002,5,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3385731,1e-06,0,50,0.002,5,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3385732,1e-06,0,50,0.2,1,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3385733,1e-06,0,50,0.2,1,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3385734,1e-06,0,50,0.2,1,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3385735,1e-06,0,50,0.2,1,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3385736,1e-06,0,50,0.2,1,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3385737,1e-06,0,50,0.2,1,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3385738,1e-06,0,50,0.2,1,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3385739,1e-06,0,50,0.2,1,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3385740,1e-06,0,50,0.2,1,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3385741,1e-06,0,50,0.2,1,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3385742,1e-06,0,50,0.2,2,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3385743,1e-06,0,50,0.2,2,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3385744,1e-06,0,50,0.2,2,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3385745,1e-06,0,50,0.2,2,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3385746,1e-06,0,50,0.2,2,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3385747,1e-06,0,50,0.2,2,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3385748,1e-06,0,50,0.2,2,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3385749,1e-06,0,50,0.2,2,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3385750,1e-06,0,50,0.2,2,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3385751,1e-06,0,50,0.2,2,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3385752,1e-06,0,50,0.2,3,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3385753,1e-06,0,50,0.2,3,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3385754,1e-06,0,50,0.2,3,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3385755,1e-06,0,50,0.2,3,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3385756,1e-06,0,50,0.2,3,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3385757,1e-06,0,50,0.2,3,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3385758,1e-06,0,50,0.2,3,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3385759,1e-06,0,50,0.2,3,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3385760,1e-06,0,50,0.2,3,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3385761,1e-06,0,50,0.2,3,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3385762,1e-06,0,50,0.2,4,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3385763,1e-06,0,50,0.2,4,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3385764,1e-06,0,50,0.2,4,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3385765,1e-06,0,50,0.2,4,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3385766,1e-06,0,50,0.2,4,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3385767,1e-06,0,50,0.2,4,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3385768,1e-06,0,50,0.2,4,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3385769,1e-06,0,50,0.2,4,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3385770,1e-06,0,50,0.2,4,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3385771,1e-06,0,50,0.2,4,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3385772,1e-06,0,50,0.2,5,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3385773,1e-06,0,50,0.2,5,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3385774,1e-06,0,50,0.2,5,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3385775,1e-06,0,50,0.2,5,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3385776,1e-06,0,50,0.2,5,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3385777,1e-06,0,50,0.2,5,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3385778,1e-06,0,50,0.2,5,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3385779,1e-06,0,50,0.2,5,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3385780,1e-06,0,50,0.2,5,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3385781,1e-06,0,50,0.2,5,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3385782,1e-06,0.001,0.9,0.002,1,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3385783,1e-06,0.001,0.9,0.002,1,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3385784,1e-06,0.001,0.9,0.002,1,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3385785,1e-06,0.001,0.9,0.002,1,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3385786,1e-06,0.001,0.9,0.002,1,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3385787,1e-06,0.001,0.9,0.002,1,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3385788,1e-06,0.001,0.9,0.002,1,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3385789,1e-06,0.001,0.9,0.002,1,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3385790,1e-06,0.001,0.9,0.002,1,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3385791,1e-06,0.001,0.9,0.002,1,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3385792,1e-06,0.001,0.9,0.002,2,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3385793,1e-06,0.001,0.9,0.002,2,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3385794,1e-06,0.001,0.9,0.002,2,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3385795,1e-06,0.001,0.9,0.002,2,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3385796,1e-06,0.001,0.9,0.002,2,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3385797,1e-06,0.001,0.9,0.002,2,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3385798,1e-06,0.001,0.9,0.002,2,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3385799,1e-06,0.001,0.9,0.002,2,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3385800,1e-06,0.001,0.9,0.002,2,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3385801,1e-06,0.001,0.9,0.002,2,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3385802,1e-06,0.001,0.9,0.002,3,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3385803,1e-06,0.001,0.9,0.002,3,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3385804,1e-06,0.001,0.9,0.002,3,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3385805,1e-06,0.001,0.9,0.002,3,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3385806,1e-06,0.001,0.9,0.002,3,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3385807,1e-06,0.001,0.9,0.002,3,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3385808,1e-06,0.001,0.9,0.002,3,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3385809,1e-06,0.001,0.9,0.002,3,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3385810,1e-06,0.001,0.9,0.002,3,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3385811,1e-06,0.001,0.9,0.002,3,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3385812,1e-06,0.001,0.9,0.002,4,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3385813,1e-06,0.001,0.9,0.002,4,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3385814,1e-06,0.001,0.9,0.002,4,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3385815,1e-06,0.001,0.9,0.002,4,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3385816,1e-06,0.001,0.9,0.002,4,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3385817,1e-06,0.001,0.9,0.002,4,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3385818,1e-06,0.001,0.9,0.002,4,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3385819,1e-06,0.001,0.9,0.002,4,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3385820,1e-06,0.001,0.9,0.002,4,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3385821,1e-06,0.001,0.9,0.002,4,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3385822,1e-06,0.001,0.9,0.002,5,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3385823,1e-06,0.001,0.9,0.002,5,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3385824,1e-06,0.001,0.9,0.002,5,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3385825,1e-06,0.001,0.9,0.002,5,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3385826,1e-06,0.001,0.9,0.002,5,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3385827,1e-06,0.001,0.9,0.002,5,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3385828,1e-06,0.001,0.9,0.002,5,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3385829,1e-06,0.001,0.9,0.002,5,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3385830,1e-06,0.001,0.9,0.002,5,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3385831,1e-06,0.001,0.9,0.002,5,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3385832,1e-06,0.001,0.9,0.2,1,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3385833,1e-06,0.001,0.9,0.2,1,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3385834,1e-06,0.001,0.9,0.2,1,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3385835,1e-06,0.001,0.9,0.2,1,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3385836,1e-06,0.001,0.9,0.2,1,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3385837,1e-06,0.001,0.9,0.2,1,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3385838,1e-06,0.001,0.9,0.2,1,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3385839,1e-06,0.001,0.9,0.2,1,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3385840,1e-06,0.001,0.9,0.2,1,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3385841,1e-06,0.001,0.9,0.2,1,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3385842,1e-06,0.001,0.9,0.2,2,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3385843,1e-06,0.001,0.9,0.2,2,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3385844,1e-06,0.001,0.9,0.2,2,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3385845,1e-06,0.001,0.9,0.2,2,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3385846,1e-06,0.001,0.9,0.2,2,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3385847,1e-06,0.001,0.9,0.2,2,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3385848,1e-06,0.001,0.9,0.2,2,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3385849,1e-06,0.001,0.9,0.2,2,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3385850,1e-06,0.001,0.9,0.2,2,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3385851,1e-06,0.001,0.9,0.2,2,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3385852,1e-06,0.001,0.9,0.2,3,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3385853,1e-06,0.001,0.9,0.2,3,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3385854,1e-06,0.001,0.9,0.2,3,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3385855,1e-06,0.001,0.9,0.2,3,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3385856,1e-06,0.001,0.9,0.2,3,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3385857,1e-06,0.001,0.9,0.2,3,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3385858,1e-06,0.001,0.9,0.2,3,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3385859,1e-06,0.001,0.9,0.2,3,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3385860,1e-06,0.001,0.9,0.2,3,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3385861,1e-06,0.001,0.9,0.2,3,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3385862,1e-06,0.001,0.9,0.2,4,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3385863,1e-06,0.001,0.9,0.2,4,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3385864,1e-06,0.001,0.9,0.2,4,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3385865,1e-06,0.001,0.9,0.2,4,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3385866,1e-06,0.001,0.9,0.2,4,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3385867,1e-06,0.001,0.9,0.2,4,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3385868,1e-06,0.001,0.9,0.2,4,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3385869,1e-06,0.001,0.9,0.2,4,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3385870,1e-06,0.001,0.9,0.2,4,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3385871,1e-06,0.001,0.9,0.2,4,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3385872,1e-06,0.001,0.9,0.2,5,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3385873,1e-06,0.001,0.9,0.2,5,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3385874,1e-06,0.001,0.9,0.2,5,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3385875,1e-06,0.001,0.9,0.2,5,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3385876,1e-06,0.001,0.9,0.2,5,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3385877,1e-06,0.001,0.9,0.2,5,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3385878,1e-06,0.001,0.9,0.2,5,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3385879,1e-06,0.001,0.9,0.2,5,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3385880,1e-06,0.001,0.9,0.2,5,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3385881,1e-06,0.001,0.9,0.2,5,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3385882,1e-06,0.001,1.5,0.002,1,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3385883,1e-06,0.001,1.5,0.002,1,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3385884,1e-06,0.001,1.5,0.002,1,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3385885,1e-06,0.001,1.5,0.002,1,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3385886,1e-06,0.001,1.5,0.002,1,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3385887,1e-06,0.001,1.5,0.002,1,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3385888,1e-06,0.001,1.5,0.002,1,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3385889,1e-06,0.001,1.5,0.002,1,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3385890,1e-06,0.001,1.5,0.002,1,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3385891,1e-06,0.001,1.5,0.002,1,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3385892,1e-06,0.001,1.5,0.002,2,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3385893,1e-06,0.001,1.5,0.002,2,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3385894,1e-06,0.001,1.5,0.002,2,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3385895,1e-06,0.001,1.5,0.002,2,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3385896,1e-06,0.001,1.5,0.002,2,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3385897,1e-06,0.001,1.5,0.002,2,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3385898,1e-06,0.001,1.5,0.002,2,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3385899,1e-06,0.001,1.5,0.002,2,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3385900,1e-06,0.001,1.5,0.002,2,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3385901,1e-06,0.001,1.5,0.002,2,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3385902,1e-06,0.001,1.5,0.002,3,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3385903,1e-06,0.001,1.5,0.002,3,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3385904,1e-06,0.001,1.5,0.002,3,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3385905,1e-06,0.001,1.5,0.002,3,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3385906,1e-06,0.001,1.5,0.002,3,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3385907,1e-06,0.001,1.5,0.002,3,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3385908,1e-06,0.001,1.5,0.002,3,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3385909,1e-06,0.001,1.5,0.002,3,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3385910,1e-06,0.001,1.5,0.002,3,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3385911,1e-06,0.001,1.5,0.002,3,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3385912,1e-06,0.001,1.5,0.002,4,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3385913,1e-06,0.001,1.5,0.002,4,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3385914,1e-06,0.001,1.5,0.002,4,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3385915,1e-06,0.001,1.5,0.002,4,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3385916,1e-06,0.001,1.5,0.002,4,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3385917,1e-06,0.001,1.5,0.002,4,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3385918,1e-06,0.001,1.5,0.002,4,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3385919,1e-06,0.001,1.5,0.002,4,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3385920,1e-06,0.001,1.5,0.002,4,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3385921,1e-06,0.001,1.5,0.002,4,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3385922,1e-06,0.001,1.5,0.002,5,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3385923,1e-06,0.001,1.5,0.002,5,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3385924,1e-06,0.001,1.5,0.002,5,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3385925,1e-06,0.001,1.5,0.002,5,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3385926,1e-06,0.001,1.5,0.002,5,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3385927,1e-06,0.001,1.5,0.002,5,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3385928,1e-06,0.001,1.5,0.002,5,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3385929,1e-06,0.001,1.5,0.002,5,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3385930,1e-06,0.001,1.5,0.002,5,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3385931,1e-06,0.001,1.5,0.002,5,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
3385932,1e-06,0.001,1.5,0.2,1,1000,0,0.001,0.001,1,-1,4000,21,1e-06
3385933,1e-06,0.001,1.5,0.2,1,1000,0,0.01,0.01,1,-1,4000,21,1e-06
3385934,1e-06,0.001,1.5,0.2,1,1000,0,0.1,0.1,1,-1,4000,21,1e-06
3385935,1e-06,0.001,1.5,0.2,1,1000,0,0.25,0.25,1,-1,4000,21,1e-06
3385936,1e-06,0.001,1.5,0.2,1,1000,0,0.5,0.5,1,-1,4000,21,1e-06
3385937,1e-06,0.001,1.5,0.2,1,1000,0.15,0.001,0.001,1,-1,4000,21,1e-06
3385938,1e-06,0.001,1.5,0.2,1,1000,0.15,0.01,0.01,1,-1,4000,21,1e-06
3385939,1e-06,0.001,1.5,0.2,1,1000,0.15,0.1,0.1,1,-1,4000,21,1e-06
3385940,1e-06,0.001,1.5,0.2,1,1000,0.15,0.25,0.25,1,-1,4000,21,1e-06
3385941,1e-06,0.001,1.5,0.2,1,1000,0.15,0.5,0.5,1,-1,4000,21,1e-06
